timestamp,total_energy,Tout,Tin,RH,hour,hour_sin,hour_cos,max_Tout,min_Tout,avg_Tout,Tout_hourly_mean,Tout_std,total_energy_smoothed,energy_rolling_mean,energy_daily,energy_rolling_std,is_weekend,season,month,spike,total_energy_max,total_energy_min,daily_energy_diff,cluster_kmeans,cluster_gmm,cluster_dbscan,baseline_load,baseline_load_gmm,hvac_load,hvac_load_gmm,baseline_load_dbscan,hvac_load_db,heat_pump_active
2024-09-04 02:30:00,138.3,19.200000000000003,28.1991641682222,38.94820639305559,2,0.49999999999999994,0.8660254037844387,24.4,14.4,19.034375,19.15,0.07071067811257419,148.88,122.26500000000001,180.20854166666666,22.676914472598103,0,3,9,32.06999999999985,352.97,106.23,246.74,0,2,2,112.53,138.3,0.0,0.0,112.53,25.77000000000001,False
2024-09-04 03:00:00,128.0,19.300000000000004,28.384719572833333,39.25629622138892,3,0.7071067811865476,0.7071067811865476,24.4,14.566666666666665,19.136458333333334,19.25,0.07071067811266085,148.88,133.15,178.63770833333334,7.283199846055099,0,3,9,-10.300000000000077,352.97,106.23,246.74,0,2,2,112.53,128.0,0.0,0.0,112.53,15.469999999999999,False
2024-09-04 03:30:00,109.17,18.200000000000003,28.584386433166625,39.409630372944434,3,0.7071067811865476,0.7071067811865476,24.4,14.733333333333334,19.212152777777778,18.75,0.7778174593046172,148.88,118.58500000000001,177.57937500000003,13.314820689649276,0,3,9,-18.829999999999913,352.97,106.23,246.74,0,2,2,112.53,109.17,0.0,0.0,112.53,0.0,False
2024-09-04 04:00:00,218.19999999999996,17.1,28.579719925,40.90559075666668,4,0.8660254037844386,0.5000000000000001,24.4,14.9,19.261458333333334,17.65,0.777817459304533,148.88,163.685,178.01479166666664,77.09585235275442,0,3,9,109.02999999999996,352.97,106.23,246.74,0,0,2,112.53,109.17,49.404999999999944,109.02999999999996,112.53,105.66999999999996,True
2024-09-04 04:30:00,1210.77,16.3,28.24744208649993,44.639784134611126,4,0.8660254037844386,0.5000000000000001,24.4,15.066666666666666,19.290625,16.699999999999996,0.5656854249482083,148.88,714.485,199.30791666666667,701.8529778023317,0,3,9,992.5699999999997,1210.77,106.23,1104.54,0,0,2,112.53,109.17,1041.975,1101.6,112.53,1098.24,True
2024-09-04 05:00:00,126.16999999999999,15.5,28.3075524327778,44.50528365216665,5,0.9659258262890683,0.25881904510252074,24.4,15.233333333333334,19.299652777777776,15.899999999999997,0.5656854249481128,148.88,668.47,198.44062499999998,766.9280148749294,0,3,9,-1084.6,1210.77,106.23,1104.54,0,0,2,112.53,109.17,0.0,16.999999999999986,112.53,13.639999999999986,False
2024-09-04 05:30:00,175.13,16.2,28.26244237733332,44.607538965,5,0.9659258262890683,0.25881904510252074,24.4,15.4,19.319791666666667,15.849999999999994,0.4949747468292895,148.88,150.65,198.15312499999996,34.61994800685966,0,3,9,48.95999999999996,1210.77,106.23,1104.54,0,2,2,112.53,175.13,6.3349999999999795,0.0,112.53,62.599999999999994,False
2024-09-04 06:00:00,135.0,16.9,28.207386026888905,44.97321785822224,6,1.0,6.123233995736766e-17,24.4,15.5,19.351041666666667,16.549999999999997,0.49497474682938486,148.88,155.065,198.271875,28.376195128975375,0,3,9,-40.12999999999991,1210.77,106.23,1104.54,0,2,2,112.53,135.0,0.0,0.0,112.53,22.47,False
2024-09-04 06:30:00,113.6,17.9,28.28616407250001,44.96827907555556,6,1.0,6.123233995736766e-17,24.4,15.5,19.3875,17.399999999999995,0.7071067811857914,148.88,124.3,198.12125,15.132085117311037,0,3,9,-21.400000000000066,1210.77,106.23,1104.54,0,2,2,112.53,113.6,0.0,0.0,112.53,1.0699999999999932,False
2024-09-04 07:00:00,134.0,18.9,28.83460860766666,43.64424620738889,7,0.9659258262890683,-0.25881904510252063,24.4,15.5,19.429166666666664,18.399999999999995,0.7071067811858919,148.88,123.80000000000001,197.94062499999998,14.424978336120438,0,3,9,20.400000000000016,1210.77,106.23,1104.54,0,2,2,112.53,134.0,0.0,0.0,112.53,21.47,False
