timestamp,total_energy,CO2[ppm],PM4[ug/m3],Lighting[lux],T_in[°C],RH [%],PM10[ug/m3],PM2_5[ug/m3],PM1[ug/m3],PM0_5[ug/m3],T_out [°C]
2024-07-01 00:00:00,123.68,620.88,93.75,0.0,29.39,45.17,93.76,93.72,93.47,80.41,24.5
2024-07-01 01:00:00,130.42,614.08,85.59,0.0,29.67,46.22,85.61,85.57,85.34,73.42,24.0
2024-07-01 02:00:00,138.18,617.71,83.35,0.0,29.86,46.6,83.36,83.33,83.1,71.49,22.3
2024-07-01 03:00:00,485.15,604.76,97.68,2.54,29.44,49.55,97.7,97.66,97.39,83.79,22.0
2024-07-01 04:00:00,378.95,596.46,100.6,8.97,29.25,51.72,100.62,100.58,100.3,86.29,21.5
2024-07-01 05:00:00,195.98,592.27,84.3,16.49,29.26,51.7,84.32,84.28,84.05,72.31,21.3
2024-07-01 06:00:00,150.38,609.23,197.6,26.05,29.32,52.46,197.64,197.56,197.02,169.5,22.0
2024-07-01 07:00:00,124.2,621.57,204.2,36.74,29.59,51.48,204.24,204.15,203.57,175.1,22.5
2024-07-01 08:00:00,125.68,544.43,106.42,39.34,29.44,50.3,106.44,106.39,106.1,91.28,23.3
2024-07-01 09:00:00,270.0,606.76,241.51,32.73,29.8,44.64,241.56,241.46,240.8,207.16,25.5
2024-07-01 10:00:00,693.76,731.79,444.55,28.86,30.02,38.9,444.63,444.44,443.18,381.2,26.0
2024-07-01 11:00:00,157.23,781.5,499.71,25.18,29.91,35.15,499.8,499.59,498.23,428.63,27.1
2024-07-01 12:00:00,160.08,756.25,510.02,18.02,29.67,34.68,510.11,509.89,508.47,437.4,28.5
2024-07-01 13:00:00,168.46,766.78,349.83,18.62,29.5,34.19,349.89,349.75,348.79,300.07,29.5
2024-07-01 14:00:00,675.07,749.88,644.39,14.82,29.42,34.21,644.53,644.12,641.79,551.22,29.8
2024-07-01 15:00:00,164.72,692.82,339.88,2.33,29.05,33.97,339.94,339.78,338.79,291.35,27.0
2024-07-01 16:00:00,176.93,676.65,656.58,4.99,28.64,34.81,656.71,656.39,654.42,562.72,25.5
2024-07-01 17:00:00,164.82,651.14,466.6,5.0,28.39,35.23,466.69,466.48,465.18,400.16,24.5
2024-07-01 18:00:00,165.82,600.45,314.25,5.0,28.0,35.72,314.31,314.18,313.31,269.52,20.0
2024-07-01 19:00:00,166.07,568.15,352.71,4.69,27.62,37.79,352.8,352.48,350.79,300.65,18.5
2024-07-01 20:00:00,160.26,567.45,360.7,0.0,27.98,42.51,360.81,360.41,358.38,306.67,18.1
2024-07-01 21:00:00,161.02,573.85,276.52,0.0,28.18,43.88,276.6,276.32,274.91,235.47,18.0
2024-07-01 22:00:00,140.97,573.45,327.76,0.0,28.17,44.77,327.86,327.52,325.79,278.97,18.0
2024-07-01 23:00:00,130.03,569.75,114.91,0.0,28.0,45.14,114.94,114.84,114.34,98.06,17.9
2024-07-02 00:00:00,134.3,568.53,34.5,0.0,27.86,45.25,34.51,34.49,34.37,29.53,18.0
2024-07-02 01:00:00,156.11,569.92,17.14,0.0,27.76,44.98,17.15,17.14,17.09,14.71,18.0
2024-07-02 02:00:00,161.36,556.4,14.08,0.0,27.68,44.39,14.08,14.07,14.04,12.07,17.5
2024-07-02 03:00:00,234.02,570.28,118.93,0.69,27.58,44.26,118.97,118.86,118.28,101.36,17.0
2024-07-02 04:00:00,225.83,553.81,92.2,17.85,27.35,44.25,92.22,92.15,91.79,78.8,17.0
2024-07-02 05:00:00,145.08,551.54,18.23,35.09,27.07,45.55,18.24,18.23,18.18,15.64,16.2
2024-07-02 06:00:00,134.77,524.75,13.15,26.06,27.22,45.54,13.15,13.14,13.11,11.28,17.0
2024-07-02 07:00:00,131.88,522.67,121.94,30.33,27.45,46.2,121.97,121.89,121.45,104.31,18.5
2024-07-02 08:00:00,133.83,496.34,20.01,34.24,27.55,44.85,20.01,20.0,19.94,17.15,21.0
2024-07-02 09:00:00,135.05,532.46,10.04,32.26,27.53,41.33,10.04,10.04,10.01,8.61,23.5
2024-07-02 10:00:00,542.58,537.58,9.93,22.15,27.97,39.3,9.93,9.92,9.9,8.52,24.0
2024-07-02 11:00:00,780.3,524.44,192.09,27.73,28.43,40.13,192.13,192.01,191.33,164.36,25.3
2024-07-02 12:00:00,564.72,564.12,352.84,19.75,28.97,39.75,352.91,352.71,351.53,302.08,26.5
2024-07-02 13:00:00,535.45,575.95,73.57,17.94,29.2,38.91,73.58,73.55,73.35,63.1,27.0
2024-07-02 14:00:00,233.97,554.0,148.44,38.47,29.45,37.5,148.48,148.34,147.61,126.48,26.8
2024-07-02 15:00:00,158.17,539.15,224.7,17.44,29.74,35.27,224.77,224.54,223.36,191.27,27.0
2024-07-02 16:00:00,158.53,591.66,500.23,10.69,29.69,35.58,500.34,500.04,498.28,428.05,26.5
2024-07-02 17:00:00,156.03,695.44,373.08,6.0,29.4,33.78,373.15,372.98,371.89,319.84,25.7
2024-07-02 18:00:00,663.53,776.59,415.74,2.92,29.01,30.68,415.82,415.64,414.47,356.53,26.0
2024-07-02 19:00:00,156.43,779.21,313.3,0.0,28.61,31.11,313.36,313.23,312.36,268.71,25.5
2024-07-02 20:00:00,169.0,798.54,618.52,0.0,28.32,34.83,618.66,618.27,616.03,529.11,24.9
2024-07-02 21:00:00,166.95,815.07,455.93,0.0,28.07,34.97,456.03,455.76,454.21,390.28,24.0
2024-07-02 22:00:00,133.2,740.32,513.88,0.0,27.87,38.41,514.01,513.62,511.47,438.86,23.0
2024-07-02 23:00:00,123.52,677.21,235.6,0.0,27.87,41.64,235.65,235.53,234.79,201.85,22.9
2024-07-03 00:00:00,130.65,578.48,80.1,0.0,27.78,43.33,80.11,80.08,79.86,68.7,20.0
2024-07-03 01:00:00,123.17,551.32,41.49,0.0,27.78,43.03,41.5,41.48,41.37,35.59,19.5
2024-07-03 02:00:00,126.18,544.34,31.56,0.0,27.72,43.14,31.56,31.55,31.47,27.07,18.9
2024-07-03 03:00:00,127.17,558.25,27.09,0.0,27.64,43.12,27.09,27.08,27.01,23.24,17.5
2024-07-03 04:00:00,278.48,594.53,25.24,0.76,27.58,43.67,25.24,25.23,25.17,21.65,16.0
2024-07-03 05:00:00,614.48,599.12,112.5,4.04,27.47,44.17,112.52,112.47,112.14,96.44,16.6
2024-07-03 06:00:00,146.85,516.16,43.57,6.71,27.23,43.66,43.58,43.56,43.44,37.37,17.0
2024-07-03 07:00:00,150.02,505.43,102.89,16.72,27.08,44.31,102.91,102.85,102.49,88.04,17.0
2024-07-03 08:00:00,163.97,516.68,93.64,51.16,26.91,43.92,93.66,93.61,93.35,80.29,17.1
2024-07-03 09:00:00,237.38,613.05,30.73,94.96,27.07,43.78,30.73,30.72,30.64,26.36,18.0
2024-07-03 10:00:00,193.45,685.91,24.59,104.89,27.24,40.57,24.59,24.58,24.51,21.09,19.5
2024-07-03 11:00:00,564.67,643.77,31.2,84.59,27.36,40.41,31.2,31.19,31.1,26.76,20.2
2024-07-03 12:00:00,717.37,569.19,378.22,52.89,27.83,36.37,378.32,378.02,376.43,322.97,22.0
2024-07-03 13:00:00,163.37,527.82,261.48,21.51,28.13,35.03,261.53,261.39,260.52,223.88,23.0
2024-07-03 14:00:00,153.07,533.9,122.05,22.7,27.86,36.42,122.07,122.02,121.69,104.68,23.5
2024-07-03 15:00:00,151.68,572.68,344.91,26.4,27.95,37.89,344.98,344.78,343.59,295.2,24.0
2024-07-03 16:00:00,170.8,557.19,285.15,17.61,28.24,36.64,285.2,285.08,284.26,244.5,25.0
2024-07-03 17:00:00,209.63,553.91,44.49,10.25,28.3,36.94,44.5,44.48,44.36,38.16,25.0
2024-07-03 18:00:00,228.58,540.11,246.92,6.68,28.23,37.8,246.97,246.85,246.12,211.64,24.0
2024-07-03 19:00:00,180.15,614.95,527.23,5.4,28.1,37.53,527.33,527.07,525.45,451.76,23.0
2024-07-03 20:00:00,175.97,677.18,419.78,0.0,27.84,37.82,419.86,419.67,418.49,359.96,22.5
2024-07-03 21:00:00,120.98,632.94,550.23,0.42,27.49,40.13,550.34,550.06,548.36,471.44,21.5
2024-07-03 22:00:00,135.95,596.24,229.08,0.0,27.41,41.23,229.12,229.02,228.38,196.44,20.0
2024-07-03 23:00:00,117.97,582.09,104.51,0.0,27.26,42.47,104.53,104.49,104.2,89.65,19.3
2024-07-04 00:00:00,136.83,577.2,56.13,0.0,27.22,43.26,56.14,56.12,55.96,48.15,18.0
2024-07-04 01:00:00,118.77,579.95,36.57,0.0,27.16,43.9,36.58,36.56,36.46,31.37,18.0
2024-07-04 02:00:00,127.72,581.06,27.52,0.0,27.03,44.2,27.53,27.52,27.44,23.61,17.4
2024-07-04 03:00:00,278.59,553.87,106.72,1.4,26.69,44.8,106.74,106.68,106.33,91.39,17.0
2024-07-04 04:00:00,163.22,519.41,22.14,21.05,26.0,45.32,22.14,22.13,22.07,18.99,16.5
2024-07-04 05:00:00,198.6,524.68,70.49,56.0,25.75,46.78,70.51,70.46,70.19,60.25,16.3
2024-07-04 06:00:00,228.1,566.52,120.42,17.13,25.86,46.71,120.45,120.35,119.85,102.84,16.0
2024-07-04 07:00:00,211.85,582.89,24.36,28.27,26.03,45.8,24.36,24.35,24.29,20.89,17.5
2024-07-04 08:00:00,154.48,601.14,21.15,32.91,26.26,44.44,21.15,21.14,21.09,18.14,18.8
2024-07-04 09:00:00,144.26,556.12,206.42,29.65,26.39,41.9,206.5,206.21,204.81,174.88,20.5
2024-07-04 10:00:00,487.58,590.16,210.73,28.32,26.8,42.96,210.8,210.57,209.44,179.32,22.5
2024-07-04 11:00:00,155.95,589.13,298.49,20.37,27.11,42.49,298.56,298.33,297.07,254.87,23.2
2024-07-04 12:00:00,165.8,669.53,316.18,21.63,27.5,42.3,316.24,316.1,315.2,271.1,24.0
2024-07-04 13:00:00,147.78,600.18,83.82,29.56,27.8,41.84,83.84,83.8,83.57,71.9,25.0
2024-07-04 14:00:00,724.43,593.41,249.92,36.02,28.23,41.2,249.96,249.86,249.18,214.37,25.5
2024-07-04 15:00:00,152.08,685.59,153.8,30.68,28.21,37.28,153.83,153.76,153.34,131.92,26.0
2024-07-04 16:00:00,150.68,636.77,442.58,39.31,28.16,37.57,442.69,442.35,440.51,377.97,25.5
2024-07-04 17:00:00,161.38,575.67,245.36,9.59,28.45,38.63,245.41,245.3,244.62,210.42,26.8
2024-07-04 18:00:00,149.9,543.19,161.36,5.19,28.48,39.34,161.39,161.33,160.89,138.41,26.0
2024-07-04 19:00:00,144.97,517.32,103.4,5.0,28.55,39.73,103.42,103.38,103.1,88.7,26.0
2024-07-04 20:00:00,145.77,507.89,70.08,5.0,28.43,40.21,70.09,70.06,69.87,60.11,24.7
2024-07-04 21:00:00,167.43,550.82,448.88,2.0,28.41,40.38,449.05,448.4,445.26,380.06,24.0
2024-07-04 22:00:00,146.43,593.42,685.05,0.0,28.38,40.84,685.21,684.72,681.99,585.37,22.5
2024-07-04 23:00:00,128.82,608.75,246.95,0.0,28.11,42.03,246.99,246.88,246.17,211.73,20.8
2024-07-05 00:00:00,121.8,610.46,92.98,0.0,28.04,42.59,92.99,92.95,92.7,79.75,20.0
2024-07-05 01:00:00,121.43,614.09,48.34,0.0,27.96,42.84,48.35,48.33,48.2,41.47,20.0
2024-07-05 02:00:00,473.03,604.85,57.92,0.0,27.71,43.89,57.93,57.91,57.75,49.68,18.7
2024-07-05 03:00:00,167.2,560.0,27.03,0.82,27.07,44.31,27.03,27.02,26.95,23.18,18.5
2024-07-05 04:00:00,136.9,550.39,32.7,13.63,26.29,45.65,32.71,32.7,32.61,28.05,18.0
2024-07-05 05:00:00,259.1,567.56,187.12,26.11,26.25,46.27,187.17,187.02,186.21,159.72,18.1
2024-07-05 06:00:00,136.92,563.2,131.36,29.52,26.58,45.74,131.38,131.32,130.95,112.64,18.0
2024-07-05 07:00:00,130.8,553.67,62.68,31.68,26.75,45.05,62.69,62.66,62.49,53.76,19.5
2024-07-05 08:00:00,129.1,549.99,42.36,32.57,26.7,41.24,42.36,42.35,42.23,36.33,21.1
2024-07-05 09:00:00,142.4,564.45,35.36,28.69,26.61,40.01,35.37,35.35,35.26,30.33,23.0
2024-07-05 10:00:00,391.58,642.59,34.16,43.38,26.87,41.79,34.17,34.16,34.06,29.31,24.0
2024-07-05 11:00:00,443.17,681.24,117.91,38.23,27.46,43.85,117.93,117.87,117.54,101.1,25.6
2024-07-05 12:00:00,417.75,696.25,237.67,33.17,27.64,39.48,237.71,237.61,236.94,203.8,26.5
2024-07-05 13:00:00,160.95,698.87,459.03,38.62,27.73,36.81,459.13,458.82,457.04,392.38,27.0
2024-07-05 14:00:00,156.35,751.32,526.99,47.64,28.3,39.57,527.09,526.84,525.28,451.7,27.5
2024-07-05 15:00:00,121.63,704.41,566.5,46.4,28.67,40.66,566.6,566.35,564.75,485.77,28.0
2024-07-05 16:00:00,120.92,652.81,436.94,33.16,28.92,40.82,437.02,436.84,435.64,374.77,28.0
2024-07-05 17:00:00,121.72,609.17,336.08,10.7,29.13,40.98,336.14,336.0,335.08,288.27,27.7
2024-07-05 18:00:00,179.53,597.32,221.84,5.66,29.31,40.69,221.88,221.79,221.18,190.29,27.5
2024-07-05 19:00:00,194.59,635.86,349.14,2.12,29.44,39.59,349.22,348.95,347.45,298.06,27.0
2024-07-05 20:00:00,163.55,689.78,437.63,0.0,28.91,33.02,437.71,437.5,436.17,375.03,25.7
2024-07-05 21:00:00,143.5,723.74,516.59,0.0,28.51,34.36,516.72,516.33,514.2,441.24,24.5
2024-07-05 22:00:00,133.88,684.76,305.83,0.0,28.52,38.54,305.89,305.73,304.78,262.01,23.0
2024-07-05 23:00:00,130.15,671.63,178.71,0.0,28.39,40.6,178.75,178.67,178.15,153.23,21.4
2024-07-06 00:00:00,121.8,710.49,130.68,0.0,28.45,41.5,130.71,130.65,130.3,112.1,21.0
2024-07-06 01:00:00,120.48,760.42,98.7,0.0,28.36,42.27,98.72,98.68,98.41,84.67,20.5
2024-07-06 02:00:00,164.9,753.91,69.66,0.0,28.27,43.0,69.67,69.65,69.46,59.75,19.9
2024-07-06 03:00:00,146.38,609.38,51.09,0.12,27.63,46.37,51.1,51.08,50.94,43.82,20.0
2024-07-06 04:00:00,135.2,583.61,45.75,5.25,27.45,47.17,45.75,45.74,45.61,39.24,19.5
2024-07-06 05:00:00,120.05,612.16,51.51,8.78,27.58,46.68,51.52,51.5,51.36,44.18,19.5
2024-07-06 06:00:00,125.53,619.7,50.61,24.58,27.68,47.01,50.62,50.59,50.46,43.41,20.0
2024-07-06 07:00:00,120.68,524.83,34.06,30.11,27.74,46.76,34.07,34.06,33.96,29.22,21.0
2024-07-06 08:00:00,122.15,491.26,28.51,31.84,28.03,47.69,28.51,28.5,28.42,24.45,21.7
2024-07-06 09:00:00,138.6,548.97,316.38,28.59,28.53,46.81,316.45,316.27,315.2,270.86,24.5
2024-07-06 10:00:00,415.03,707.96,320.09,23.99,28.53,40.66,320.15,320.01,319.13,274.54,25.5
2024-07-06 11:00:00,558.97,878.23,187.88,17.18,28.38,38.54,187.92,187.84,187.32,161.16,25.9
2024-07-06 12:00:00,157.42,959.03,294.18,28.73,28.49,36.05,294.24,294.1,293.24,252.19,28.0
2024-07-06 13:00:00,200.7,916.62,263.91,39.44,28.52,34.79,263.96,263.85,263.11,226.33,28.5
2024-07-06 14:00:00,480.47,926.07,559.78,49.71,29.12,36.22,559.88,559.64,558.07,480.05,28.2
2024-07-06 15:00:00,166.83,887.66,641.44,26.77,29.04,33.06,641.56,641.29,639.54,550.19,29.0
2024-07-06 16:00:00,148.5,842.36,602.74,21.81,28.88,32.76,602.85,602.58,600.88,516.86,28.5
2024-07-06 17:00:00,242.03,853.28,664.51,11.13,29.42,36.96,664.64,664.35,662.48,569.86,28.6
2024-07-06 18:00:00,163.17,877.49,800.43,3.24,29.36,36.6,800.58,800.24,798.04,686.53,28.0
2024-07-06 19:00:00,178.25,854.23,868.36,0.0,28.91,34.09,868.54,868.06,865.22,743.61,27.5
2024-07-06 20:00:00,158.48,851.33,597.12,0.0,28.54,34.44,597.23,596.98,595.34,512.17,25.8
2024-07-06 21:00:00,667.97,708.84,339.37,0.0,28.45,40.68,339.43,339.29,338.37,291.1,25.0
2024-07-06 22:00:00,119.05,578.91,149.38,0.0,28.6,45.09,149.41,149.35,148.94,128.13,23.5
2024-07-06 23:00:00,127.34,543.04,91.88,0.0,28.54,46.47,91.89,91.85,91.6,78.81,22.7
2024-07-07 00:00:00,123.86,511.03,75.5,0.0,28.59,48.14,75.52,75.48,75.28,64.76,22.5
2024-07-07 01:00:00,125.15,467.38,66.47,0.0,28.6,49.76,66.48,66.45,66.27,57.02,23.0
2024-07-07 02:00:00,136.9,471.28,138.32,0.0,28.58,50.4,138.35,138.29,137.91,118.65,22.9
2024-07-07 03:00:00,129.1,479.3,72.27,0.0,28.52,50.04,72.28,72.25,72.05,61.99,22.5
2024-07-07 04:00:00,173.83,476.34,55.47,1.52,28.42,49.85,55.48,55.45,55.3,47.58,22.0
2024-07-07 05:00:00,128.18,472.93,44.73,10.82,28.47,50.02,44.74,44.72,44.59,38.37,22.1
2024-07-07 06:00:00,176.62,444.86,32.6,41.6,28.2,49.29,32.61,32.6,32.51,27.97,22.5
2024-07-07 07:00:00,151.98,429.01,50.29,33.12,28.08,51.72,50.31,50.27,50.1,43.03,23.0
2024-07-07 08:00:00,165.2,440.91,46.19,44.35,28.52,52.98,46.2,46.18,46.05,39.62,23.5
2024-07-07 09:00:00,125.2,425.27,166.82,37.41,28.44,51.99,166.86,166.76,166.21,142.83,25.0
2024-07-07 10:00:00,157.98,430.76,40.1,24.32,28.93,42.34,40.11,40.09,39.98,34.4,26.0
2024-07-07 11:00:00,148.56,439.46,227.43,33.83,29.36,40.69,227.48,227.34,226.53,194.6,25.6
2024-07-07 12:00:00,163.72,521.97,552.27,18.46,29.6,37.81,552.37,552.13,550.61,473.67,27.0
2024-07-07 13:00:00,151.23,602.09,525.31,21.71,29.33,34.95,525.41,525.17,523.65,450.37,27.0
2024-07-07 14:00:00,678.58,692.2,664.51,16.6,29.17,33.34,664.64,664.35,662.51,569.92,28.0
2024-07-07 15:00:00,177.02,689.29,798.28,8.79,29.42,31.33,798.42,798.08,795.86,684.62,28.5
2024-07-07 16:00:00,172.4,699.39,582.21,7.47,28.95,30.97,582.32,582.07,580.47,499.37,28.5
2024-07-07 17:00:00,159.63,709.86,613.0,11.15,28.55,33.52,613.12,612.86,611.19,525.81,27.4
2024-07-07 18:00:00,174.57,838.01,580.26,6.68,28.32,34.99,580.37,580.1,578.4,497.43,27.0
2024-07-07 19:00:00,173.17,807.6,1080.77,0.44,28.43,38.35,1080.99,1080.44,1077.1,926.03,26.0
2024-07-07 20:00:00,161.32,826.09,648.02,0.0,28.12,34.4,648.14,647.87,646.09,555.82,25.0
2024-07-07 21:00:00,176.88,791.83,1060.06,0.0,27.81,33.96,1060.26,1059.77,1056.68,908.76,24.5
2024-07-07 22:00:00,187.13,790.87,785.58,0.0,27.55,34.76,785.74,785.32,782.84,672.94,24.0
2024-07-07 23:00:00,131.03,684.42,484.04,0.0,27.71,40.03,484.13,483.93,482.61,415.19,23.3
2024-07-08 00:00:00,123.74,593.17,239.1,0.0,27.83,43.59,239.14,239.04,238.39,205.09,22.5
2024-07-08 01:00:00,177.58,588.74,267.49,0.0,27.99,44.69,267.54,267.43,266.7,229.45,22.5
2024-07-08 02:00:00,156.86,548.1,156.89,0.0,28.14,44.61,156.92,156.85,156.43,134.58,22.0
2024-07-08 03:00:00,144.12,529.18,98.95,0.0,28.17,44.58,98.97,98.93,98.66,84.88,22.0
2024-07-08 04:00:00,153.75,524.69,77.55,1.05,28.19,44.92,77.56,77.53,77.32,66.52,22.0
2024-07-08 05:00:00,129.3,554.01,86.04,18.57,28.2,46.57,86.06,86.02,85.79,73.81,21.2
2024-07-08 06:00:00,125.68,494.42,71.41,25.46,28.28,46.47,71.42,71.39,71.2,61.25,21.0
2024-07-08 07:00:00,131.7,512.14,279.66,39.38,28.45,44.01,279.72,279.56,278.63,239.44,22.5
2024-07-08 08:00:00,153.28,617.53,453.24,32.68,28.19,37.56,453.33,453.14,451.89,388.76,24.5
2024-07-08 09:00:00,407.27,820.48,578.07,31.07,28.31,40.47,578.17,577.92,576.28,495.69,26.5
2024-07-08 10:00:00,561.59,879.67,712.32,30.01,28.98,39.3,712.46,712.15,710.16,610.88,27.5
2024-07-08 11:00:00,718.07,847.2,605.79,25.53,28.82,35.46,605.91,605.63,603.89,519.39,28.4
2024-07-08 12:00:00,148.51,828.21,476.55,17.85,28.94,34.09,476.64,476.44,475.13,408.75,30.0
2024-07-08 13:00:00,160.6,716.8,398.04,26.2,29.11,33.59,398.12,397.95,396.86,341.42,30.0
2024-07-08 14:00:00,152.92,741.77,328.81,32.65,29.01,32.37,328.87,328.73,327.83,282.04,30.5
2024-07-08 15:00:00,496.72,680.33,386.81,41.02,29.37,34.89,386.88,386.72,385.66,331.79,31.0
2024-07-08 16:00:00,163.75,692.7,513.01,29.86,29.61,32.58,513.11,512.89,511.5,440.05,31.5
2024-07-08 17:00:00,151.27,802.12,333.5,9.89,29.6,33.76,333.56,333.42,332.51,286.06,31.1
2024-07-08 18:00:00,186.37,854.39,387.25,6.1,29.72,35.33,387.32,387.16,386.08,332.11,31.0
2024-07-08 19:00:00,668.52,770.49,670.75,0.02,29.56,32.74,670.88,670.6,668.77,575.34,31.0
2024-07-08 20:00:00,166.56,773.21,701.62,0.0,29.25,32.09,701.76,701.42,699.34,601.38,29.9
2024-07-08 21:00:00,120.47,749.76,669.52,0.0,29.48,36.18,669.64,669.36,667.53,574.28,27.5
2024-07-08 22:00:00,119.75,714.31,404.61,0.0,29.66,39.08,404.68,404.51,403.41,347.06,26.5
2024-07-08 23:00:00,133.13,656.68,264.22,0.0,29.89,41.19,264.27,264.16,263.44,226.64,24.9
2024-07-09 00:00:00,115.57,625.04,193.68,0.0,29.88,43.41,193.71,193.63,193.1,166.13,24.5
2024-07-09 01:00:00,131.25,590.59,155.29,0.0,29.84,44.37,155.31,155.25,154.83,133.2,23.5
2024-07-09 02:00:00,120.15,565.68,137.59,0.0,29.73,44.77,137.62,137.56,137.18,118.02,23.4
2024-07-09 03:00:00,123.43,507.87,126.63,0.39,29.62,45.33,126.65,126.6,126.25,108.62,22.0
2024-07-09 04:00:00,154.75,535.51,211.96,4.24,29.38,47.01,212.0,211.91,211.32,181.79,22.5
2024-07-09 05:00:00,128.81,542.71,403.8,6.99,29.37,46.48,403.88,403.7,402.56,346.27,21.2
2024-07-09 06:00:00,121.73,498.84,206.05,6.44,29.73,45.65,206.09,206.01,205.45,176.75,21.0
2024-07-09 07:00:00,125.73,475.18,168.25,4.88,30.07,45.1,168.28,168.21,167.75,144.32,23.5
2024-07-09 08:00:00,123.87,436.28,147.39,3.79,30.33,45.0,147.42,147.35,146.95,126.43,25.7
2024-07-09 09:00:00,122.65,419.01,156.11,2.13,30.64,45.05,156.14,156.08,155.65,133.91,28.5
2024-07-09 10:00:00,127.53,418.06,165.44,2.0,31.17,44.16,165.47,165.4,164.95,141.91,30.0
2024-07-09 11:00:00,119.93,410.89,165.08,2.0,31.24,43.83,165.11,165.04,164.59,141.6,30.6
2024-07-09 12:00:00,131.07,411.24,152.66,2.88,31.71,43.06,152.69,152.63,152.21,130.95,31.5
2024-07-09 13:00:00,118.97,414.74,144.59,3.35,32.43,41.96,144.62,144.56,144.16,124.03,32.0
2024-07-09 14:00:00,133.2,415.18,139.33,5.24,32.69,41.52,139.36,139.3,138.92,119.52,32.4
2024-07-09 15:00:00,119.27,418.28,130.55,4.97,33.2,40.02,130.57,130.52,130.16,111.98,33.0
2024-07-09 16:00:00,133.02,420.64,125.96,3.95,33.66,39.02,125.98,125.93,125.58,108.04,33.5
2024-07-09 17:00:00,120.72,419.69,129.87,0.91,33.69,39.59,129.89,129.84,129.48,111.4,33.9
2024-07-09 18:00:00,132.27,422.16,138.82,0.0,33.89,39.6,138.85,138.79,138.41,119.08,34.0
2024-07-09 19:00:00,123.38,427.0,144.89,0.0,34.0,39.94,144.92,144.86,144.46,124.28,34.0
2024-07-09 20:00:00,130.34,435.88,148.05,0.0,33.96,40.81,148.08,148.01,147.61,126.99,32.5
2024-07-09 21:00:00,129.0,445.93,152.7,0.0,33.84,41.72,152.73,152.67,152.25,130.98,30.0
2024-07-09 22:00:00,124.22,459.02,159.0,0.0,33.67,42.52,159.03,158.96,158.53,136.39,28.0
2024-07-09 23:00:00,135.78,467.94,160.94,0.0,33.58,42.46,160.97,160.91,160.47,138.05,27.4
2024-07-10 00:00:00,118.7,466.78,167.14,0.0,33.39,42.58,167.17,167.1,166.64,143.36,26.5
2024-07-10 01:00:00,136.18,469.66,168.89,0.0,33.16,42.95,168.92,168.85,168.39,144.87,26.0
2024-07-10 02:00:00,119.57,475.88,166.24,0.0,33.02,43.09,166.27,166.2,165.75,142.6,26.3
2024-07-10 03:00:00,134.52,478.3,164.3,0.0,32.86,43.2,164.33,164.26,163.82,140.93,26.0
2024-07-10 04:00:00,126.88,480.06,156.47,0.62,32.7,43.13,156.49,156.43,156.0,134.21,25.0
2024-07-10 05:00:00,130.22,475.83,151.52,6.69,32.59,42.88,151.55,151.48,151.07,129.97,24.4
2024-07-10 06:00:00,129.75,470.67,143.1,6.01,32.81,42.23,143.13,143.07,142.68,122.75,24.5
2024-07-10 07:00:00,121.62,461.61,141.83,4.54,32.91,42.35,141.86,141.8,141.41,121.66,26.0
2024-07-10 08:00:00,134.67,439.7,134.73,3.29,33.12,41.53,134.75,134.7,134.33,115.57,27.9
2024-07-10 09:00:00,116.55,424.42,136.21,2.15,33.3,41.11,136.23,136.18,135.8,116.84,30.0
2024-07-10 10:00:00,135.3,419.34,133.18,2.0,33.55,40.45,133.21,133.15,132.79,114.24,31.5
2024-07-10 11:00:00,122.77,415.82,127.47,1.98,33.76,39.48,127.5,127.44,127.1,109.34,32.6
2024-07-10 12:00:00,130.97,418.64,131.96,2.95,34.35,38.91,131.98,131.93,131.57,113.19,33.0
2024-07-10 13:00:00,130.13,417.91,132.12,3.64,34.78,37.78,132.15,132.09,131.73,113.33,34.0
2024-07-10 14:00:00,122.52,418.63,129.27,2.47,35.2,36.56,129.29,129.24,128.89,110.88,33.9
2024-07-10 15:00:00,134.97,420.82,142.19,1.99,35.29,37.74,142.21,142.15,141.76,121.96,34.5
2024-07-10 16:00:00,120.33,423.38,149.29,0.98,35.57,37.73,149.32,149.26,148.85,128.06,35.0
2024-07-10 17:00:00,132.57,429.37,160.07,0.27,35.83,38.6,160.09,160.03,159.59,137.3,34.7
2024-07-10 18:00:00,132.8,433.94,165.04,0.0,35.81,39.54,165.07,165.01,164.56,141.57,35.0
2024-07-10 19:00:00,121.73,437.55,174.05,0.0,35.85,39.4,174.08,174.0,173.53,149.29,35.0
2024-07-10 20:00:00,135.22,439.37,180.61,0.0,35.82,39.5,180.65,180.57,180.08,154.93,33.5
2024-07-10 21:00:00,125.53,448.88,188.28,0.0,35.63,39.91,188.32,188.24,187.73,161.51,31.5
2024-07-10 22:00:00,126.8,458.85,192.11,0.0,35.41,40.27,192.14,192.06,191.54,164.79,30.0
2024-07-10 23:00:00,135.57,480.64,193.35,0.0,35.39,40.37,193.38,193.3,192.78,165.85,28.1
2024-07-11 00:00:00,123.48,482.74,185.11,0.0,35.09,40.71,185.15,185.07,184.57,158.79,26.5
2024-07-11 01:00:00,129.46,488.61,179.08,0.0,34.79,41.16,179.11,179.04,178.55,153.61,26.0
2024-07-11 02:00:00,135.62,498.91,181.01,0.0,34.68,41.71,181.04,180.97,180.47,155.26,26.0
