timestamps,total_energy,pump_energy,hvac_energy,Tin,Tout,RH,month,PMV,PPD,Overall_Comfort
2022-08-15 01:00:00,18.664253,0.0,0.0,22.7222222,19.31,50.25,8,-0.88,21.2,78.8
2022-08-15 01:15:00,21.444976,0.0,0.0,22.7111111,19.092142857142854,50.5,8,-0.88,21.3,78.7
2022-08-15 01:30:00,41.756108,0.0,0.0,22.667857175,18.822142857142858,50.510714285714286,8,-0.89,21.8,78.2
2022-08-15 01:45:00,12.167566,0.0,0.0,22.656296321333333,18.473333333333336,50.906666666666666,8,-0.89,21.8,78.2
2022-08-15 02:00:00,16.79044,0.0,0.0,22.610317450714284,17.967142857142857,51.0,8,-0.91,22.4,77.6
2022-08-15 02:15:00,38.734282,0.0,0.0,22.566666700000003,18.004285714285714,51.0,8,-0.92,23.0,77.0
2022-08-15 02:30:00,11.033448,0.0,0.0,22.5555556,18.078,51.01,8,-0.93,23.1,76.9
2022-08-15 02:45:00,12.942539,0.0,0.0,22.543434378181814,17.846363636363638,51.41363636363636,8,-0.93,23.2,76.8
2022-08-15 03:00:00,34.616392,0.0,0.0,22.500427350769236,17.59846153846154,51.5,8,-0.94,23.8,76.2
2022-08-15 03:15:00,10.108485,0.0,0.0,22.48962962133333,17.322,51.5,8,-0.95,23.9,76.1
2022-08-15 03:30:00,13.987218,0.0,0.0,22.444444402,16.958666666666666,51.75,8,-0.96,24.5,75.5
2022-08-15 03:45:00,40.22589,0.0,0.0,22.39925926,16.747333333333334,52.0,8,-0.97,25.1,74.9
2022-08-15 04:00:00,11.352881,0.0,0.0,22.3888889,16.729285714285712,52.0,8,-0.98,25.2,74.8
2022-08-15 04:15:00,18.007058,0.0,0.0,22.378518521333334,16.513333333333332,52.09333333333333,8,-0.98,25.3,74.7
2022-08-15 04:30:00,43.398819,0.0,0.0,22.333333302,16.380666666666666,52.49,8,-0.99,25.9,74.1
2022-08-15 04:45:00,13.765004,0.0,0.0,22.28814816,16.334,52.5,8,-1.01,26.5,73.5
2022-08-15 05:00:00,11.70703,0.0,0.0,22.276666688,16.313333333333333,52.5,8,-1.01,26.7,73.3
2022-08-15 05:15:00,36.451873,0.0,0.0,22.232592578666665,16.316666666666666,52.5,8,-1.03,27.4,72.6
2022-08-15 05:30:00,6.96861,0.0,0.0,22.2222222,16.216,52.51,8,-1.03,27.5,72.5
2022-08-15 05:45:00,16.924046,0.0,0.0,22.2222222,16.27,52.906666666666666,8,-1.03,27.4,72.6
2022-08-15 06:00:00,47.502544,0.0,0.0,22.19444445,16.3,53.0,8,-1.04,27.8,72.2
2022-08-15 06:15:00,15.587432,0.0,0.0,22.1666667,16.366,53.09333333333333,8,-1.05,28.2,71.8
2022-08-15 06:30:00,15.649097,0.0,0.0,22.1388889,16.398666666666667,53.49,8,-1.05,28.5,71.5
2022-08-15 06:45:00,40.861422,0.0,0.0,22.1111111,16.566666666666666,53.59333333333333,8,-1.06,28.9,71.1
