timestamps,total_energy,pump_energy,hvac_energy,Tin,Tout,RH,month,PMV,PPD,Overall_Comfort
2022-08-15 00:45:00,154.459654816662,42.938560172222,42.94189342222,20.40777778,19.54733333333333,41.07,8,-1.73,63.1,36.9
2022-08-15 01:00:00,64.79824138333,11.31565843889,11.320380549998,20.337037006,19.31,42.78333333333333,8,-1.74,63.9,36.1
2022-08-15 01:15:00,184.481509394442,28.131930227778,28.134985705554,20.52460320071429,19.092142857142854,44.59285714285714,8,-1.67,59.9,40.1
2022-08-15 01:30:00,212.99842422222,47.749201072222,47.75170102222,20.63650795071429,18.822142857142858,42.41785714285714,8,-1.64,58.5,41.5
2022-08-15 01:45:00,149.288750561106,38.873722772222,38.877056038886,20.503333326,18.473333333333336,41.190000000000005,8,-1.69,61.3,38.7
2022-08-15 02:00:00,416.446397161106,35.094429516666,35.098596099996,20.310714278571428,17.967142857142857,41.489285714285714,8,-1.76,64.7,35.3
2022-08-15 02:15:00,150.077885661106,34.266962616666,34.269462566664,20.219444435000003,18.004285714285714,41.575,8,-1.79,66.3,33.7
2022-08-15 02:30:00,161.610479922216,35.788012855556,35.791901666664,20.09111112333333,18.078,41.99333333333333,8,-1.83,68.5,31.5
2022-08-15 02:45:00,61.04061386111,0.0,0.0,20.039393954545456,17.846363636363638,43.89090909090909,8,-1.84,68.8,31.200000000000003
2022-08-15 03:00:00,162.054351033328,27.880829188888,27.882218049998,20.272222243846155,17.59846153846154,44.95769230769231,8,-1.75,64.4,35.599999999999994
2022-08-15 03:15:00,196.350756922216,42.986336027778,42.989113749998,20.373333346,17.322,42.72,8,-1.73,63.2,36.8
2022-08-15 03:30:00,190.477936227774,38.338188611112,38.341244105554,20.257777780666668,16.958666666666666,41.54333333333333,8,-1.77,65.7,34.3
2022-08-15 03:45:00,123.597278211108,20.641118772222,20.645840866664,20.172222236,16.747333333333334,42.16,8,-1.8,67.0,33.0
2022-08-15 04:00:00,134.861272066664,11.949799772222,11.953410794442,20.24206349214285,16.729285714285712,44.392857142857146,8,-1.76,65.1,34.900000000000006
2022-08-15 04:15:00,199.665346616658,46.245372327778,46.24842782222,20.415555526,16.513333333333332,43.34,8,-1.71,62.3,37.7
2022-08-15 04:30:00,185.640074283326,38.353743555556,38.355965716666,20.312962953333333,16.380666666666666,42.04,8,-1.75,64.5,35.5
2022-08-15 04:45:00,127.689892233332,24.5706838,24.574572577776,20.185555580000003,16.334,42.28,8,-1.79,66.7,33.3
2022-08-15 05:00:00,134.682112516666,0.0,0.0,20.186296301333336,16.313333333333333,44.556666666666665,8,-1.78,66.0,34.0
2022-08-15 05:15:00,199.379246777776,47.466156827778,47.468379005554,20.354444452,16.316666666666666,43.84,8,-1.73,63.2,36.8
2022-08-15 05:30:00,183.465716677776,37.203234027778,37.206567277776,20.287037010666666,16.216,42.32666666666667,8,-1.76,64.9,35.099999999999994
2022-08-15 05:45:00,130.825600216662,28.913843416666,28.918287755552,20.164444466000003,16.27,42.52,8,-1.8,67.0,33.0
2022-08-15 06:00:00,114.227375205554,0.0,0.0,20.085925946,16.3,44.32333333333334,8,-1.82,67.9,32.099999999999994
2022-08-15 06:15:00,109.061748422224,0.0,0.0,20.353333336,16.366,45.12,8,-1.72,62.9,37.1
2022-08-15 06:30:00,94.160122411108,0.0,0.0,20.67518518933333,16.398666666666667,45.0,8,-1.61,57.0,43.0
2022-08-15 06:45:00,115.73064842222,0.0,0.0,20.87777779,16.566666666666666,45.0,8,-1.54,53.2,46.8
2022-08-15 07:00:00,104.986078238886,0.0,0.0,21.04407407,16.692666666666664,45.0,8,-1.48,50.1,49.9
2022-08-15 07:15:00,114.270984694438,0.0,0.0,21.168888910000003,16.813333333333333,45.0,8,-1.44,47.8,52.2
2022-08-15 07:30:00,396.635522961106,17.673459683334002,17.67734846111,21.29629629533333,16.842666666666666,44.99666666666667,8,-1.4,45.4,54.6
2022-08-15 07:45:00,187.534720794434,36.450764144444,36.454930711108,21.183333346,17.593999999999998,44.41,8,-1.44,47.7,52.3
2022-08-15 08:00:00,188.835224188884,38.114308683334,38.117641933332,20.983333316000003,18.351333333333333,42.623333333333335,8,-1.52,52.0,48.0
2022-08-15 08:15:00,117.335861994442,16.364900927778,16.36906746111,21.028888912000003,19.400666666666663,41.76,8,-1.51,51.4,48.6
2022-08-15 08:30:00,103.813902977772,0.0,0.0,21.08074076133333,20.481333333333332,43.11,8,-1.48,50.0,50.0
2022-08-15 08:45:00,107.68652578333,0.0,0.0,21.2688889,21.154666666666667,44.07,8,-1.41,46.2,53.8
2022-08-15 09:00:00,102.00064214444,11.124277227777998,11.127888249998,21.590740732,21.474666666666668,44.26,8,-1.3,40.4,59.6
2022-08-15 09:15:00,195.713838016658,44.1882324,44.189899033332,22.16444443,21.072,43.27,8,-1.11,31.1,68.9
2022-08-15 09:30:00,212.457890377772,43.495482344444,43.499926699996,22.697407433333336,20.726666666666667,40.44666666666667,8,-0.95,24.0,76.0
2022-08-15 09:45:00,103.699185316662,15.953250744444,15.959083911108,22.757777764,20.662666666666667,39.4,8,-0.94,23.5,76.5
2022-08-15 10:00:00,113.04575590555,0.0,0.0,22.31037038933333,21.22533333333333,41.57333333333334,8,-1.07,29.3,70.7
2022-08-15 10:15:00,98.711329238886,13.4594616,13.464183694442,22.190000024000003,22.074666666666666,42.88,8,-1.11,30.8,69.2
2022-08-15 10:30:00,200.675306099996,49.681345966668,49.683845916666,22.497407382,22.274,42.336666666666666,8,-1.0,26.3,73.7
2022-08-15 10:45:00,220.62756354444,46.465919088888,46.470085655552,23.030000016,22.362,39.84,8,-0.85,20.1,79.9
2022-08-15 11:00:00,176.191285583326,50.732692844444,50.735470566664,23.672592570666662,22.674666666666667,38.31333333333334,8,-0.65,13.9,86.1
2022-08-15 11:15:00,169.092958544432,50.900741688888,50.903519411108,24.38444442,23.552666666666667,36.86,8,-0.43,8.9,91.1
2022-08-15 11:30:00,203.132430161102,51.73237503889,51.734597216666,24.81259260733333,23.869333333333334,36.06666666666667,8,-0.3,6.9,93.1
2022-08-15 11:45:00,97.608595483334,16.903768222224,16.908212527778,24.795555562,24.836666666666662,35.78,8,-0.31,7.0,93.0
2022-08-15 12:00:00,136.330935511108,0.0,0.0,23.95777778533333,25.936,38.29333333333333,8,-0.56,11.5,88.5
2022-08-15 12:15:00,107.97845852222,12.011463955556,12.01646382222,23.31777777,26.98133333333333,40.330000000000005,8,-0.75,16.9,83.1
2022-08-15 12:30:00,195.463014699992,56.1035891,56.106366805554,23.64666666733333,26.67866666666667,40.31333333333334,8,-0.64,13.7,86.3
2022-08-15 12:45:00,257.812187283326,52.155413716666,52.157080349998,24.697777796,27.092,37.53,8,-0.33,7.2,92.8
2022-08-15 13:00:00,372.240387672218,54.7119781,54.71475582222,25.564814802,26.992,35.87,8,-0.06,5.1,94.9
2022-08-15 13:15:00,226.829815577768,57.147714,57.150213949998,26.096666688000003,27.3,34.79,8,0.11,5.2,94.8
2022-08-15 13:30:00,176.00545966666,57.092438411112,57.095493905554,26.423333336,27.36133333333333,33.77333333333333,8,0.21,5.9,94.1
2022-08-15 13:45:00,216.867436338878,63.532736388888,63.534958566664,26.605555564,27.13,33.55,8,0.26,6.4,93.6
2022-08-15 14:00:00,220.554788772214,67.859507711112,67.862563205554,26.640740753333333,26.774,32.8,8,0.27,6.5,93.5
2022-08-15 14:15:00,190.495435577772,55.364174244444,55.368063038886,26.630000018,27.173333333333336,32.26,8,0.26,6.4,93.6
2022-08-15 14:30:00,81.007593016662,0.0,0.0,26.091481502,27.608,34.483333333333334,8,0.1,5.2,94.8
2022-08-15 14:45:00,115.511212749998,0.0,0.0,24.810000036,27.192,37.4,8,-0.29,6.7,93.3
2022-08-15 15:00:00,166.668055411104,48.223348772222,48.226126477776,24.09111111133333,26.918666666666663,38.88333333333333,8,-0.51,10.5,89.5
2022-08-15 15:15:00,228.701685116658,63.221915488888,63.224415438886,24.044444466,26.996666666666663,38.22,8,-0.53,10.9,89.1
2022-08-15 15:30:00,264.748854072222,67.737845911112,67.740901388888,24.18666667666667,27.211333333333336,37.25666666666667,8,-0.49,10.1,89.9
2022-08-15 15:45:00,257.379148972218,99.376024816666,99.379913627774,24.264444456,27.531333333333333,37.43,8,-0.47,9.5,90.5
2022-08-15 16:00:00,202.249132094438,66.402343766668,66.405954805554,24.228888916,27.96,37.03,8,-0.48,9.8,90.2
2022-08-15 16:15:00,77.06691728333,0.0,0.0,24.043333372,28.588666666666665,38.49,8,-0.53,10.9,89.1
2022-08-15 16:30:00,169.331004305554,14.991900316666,14.995233549998,23.643703698000003,28.706666666666667,40.473333333333336,8,-0.64,13.7,86.3
2022-08-15 16:45:00,223.97381852222,54.3344932,54.339770855552,23.352222194,28.38266666666667,40.55,8,-0.74,16.5,83.5
2022-08-15 17:00:00,220.036753944436,58.2568363,58.259891794442,23.231111136,27.69333333333333,39.34,8,-0.79,18.0,82.0
2022-08-15 17:15:00,214.82668450555,55.018910272222,55.022243538886,23.058888926,26.999333333333333,38.55,8,-0.85,20.1,79.9
2022-08-15 17:30:00,206.949221749998,48.732772811112,48.736106077776,22.846296313333333,26.326666666666664,38.24,8,-0.92,22.7,77.3
2022-08-15 17:45:00,132.189712216666,23.999317755556,24.004873166664,22.62777777,25.517333333333333,39.3,8,-0.98,25.3,74.7
2022-08-15 18:00:00,141.416287588888,0.0,0.0,22.403333295333333,25.262666666666668,42.31,8,-1.04,27.7,72.3
2022-08-15 18:15:00,173.321955794442,45.060697516666,45.065141855552,22.375555556,25.068666666666665,42.62,8,-1.04,28.0,72.0
2022-08-15 18:30:00,475.29543192222,46.3248136,46.32759132222,22.340370386,25.101333333333333,41.84666666666667,8,-1.06,28.8,71.2
2022-08-15 18:45:00,224.385468688888,46.5331386,46.536471866664,22.21999999,25.180000000000003,40.55,8,-1.11,31.0,69.0
2022-08-15 19:00:00,260.040986894442,46.699520827778,46.70257632222,22.09111112333333,25.178,40.02333333333333,8,-1.16,33.2,66.8
2022-08-15 19:15:00,218.120719305554,47.1831126,47.186445866664,22.00555556,24.844,40.45,8,-1.18,34.5,65.5
2022-08-15 19:30:00,106.659344572222,13.666675577776,13.67278648333,21.89888885133333,24.04133333333333,41.64333333333333,8,-1.21,35.9,64.1
2022-08-15 19:45:00,175.076885711104,0.0,0.0,21.89111111,23.640666666666668,43.88,8,-1.2,35.3,64.7
2022-08-15 20:00:00,178.452028399996,44.184899166668,44.18878796111,22.018888908,23.671333333333333,43.53333333333333,8,-1.16,33.3,66.7
2022-08-15 20:15:00,205.760102666664,44.577939027778,44.581550066664,21.955555534,23.50733333333333,42.6,8,-1.19,34.6,65.4
2022-08-15 20:30:00,204.083780922216,43.511037255556,43.51437052222,21.812962953333333,23.342,41.32,8,-1.24,37.4,62.6
2022-08-15 20:45:00,191.230406077776,44.064348488888,44.069070599996,21.685555580000003,23.32933333333333,40.690000000000005,8,-1.29,39.9,60.1
2022-08-15 21:00:00,224.951834949998,49.433855866668,49.43691136111,21.56481481,23.124,40.97666666666667,8,-1.33,41.9,58.1
2022-08-15 21:15:00,155.462114699996,35.7169046,35.720793394442,21.449999974,22.936,40.690000000000005,8,-1.37,44.0,56.0
2022-08-15 21:30:00,98.633832255556,0.0,0.0,21.41629628133333,22.696666666666665,41.85,8,-1.38,44.3,55.7
2022-08-15 21:45:00,105.730770649998,0.0,0.0,21.586666646,22.572666666666667,43.38,8,-1.31,40.7,59.3
2022-08-15 22:00:00,216.837992916662,30.092407355556,30.096018394442,21.76555552933333,22.446666666666665,43.27666666666666,8,-1.25,37.6,62.4
2022-08-15 22:15:00,254.91480308333,86.310158555556,86.31182518888801,21.767777782,22.358666666666668,42.1,8,-1.25,38.0,62.0
2022-08-15 22:30:00,244.27245104444,83.44110667222199,83.444162166664,21.544814790666667,22.282,40.82,8,-1.34,42.3,57.7
2022-08-15 22:45:00,223.453006055552,68.592533955556,68.596422766664,21.34444441,22.102,40.190000000000005,8,-1.41,46.1,53.9
2022-08-15 23:00:00,134.381291150002,34.7952748,34.799441366664,21.154444450666663,21.93933333333333,41.15,8,-1.47,49.3,50.7
2022-08-15 23:15:00,179.87697144999402,26.475607616666,26.481163027774,21.071111154,21.62,44.14,8,-1.48,49.9,50.1
2022-08-15 23:30:00,236.97079870555,73.68038598333399,73.683441477776,21.16148151533333,21.408666666666665,43.38666666666666,8,-1.45,48.4,51.6
2022-08-15 23:45:00,470.809222494442,61.945022066668,61.949744194442005,21.066666696,21.236666666666668,42.12,8,-1.49,50.6,49.4
2022-08-16 00:00:00,159.66222442222,49.1580336,49.162200166664,20.921031730000003,21.037142857142857,42.246428571428574,8,-1.54,53.3,46.7
2022-08-16 00:15:00,120.338241877776,0.0,0.0,20.820000018,20.92,44.23,8,-1.57,54.5,45.5
2022-08-16 00:30:00,232.336817272222,60.317309411112,60.322031538886,20.932222228666667,20.933333333333334,45.06666666666667,8,-1.52,52.1,47.9
2022-08-16 00:45:00,226.454552505558,67.25842063889,67.261753905554,20.949999974,20.744666666666667,43.17,8,-1.53,52.4,47.6
2022-08-16 01:00:00,189.00216169445,46.985898272222,46.988120449998,20.83769842785714,20.622857142857143,42.75,8,-1.57,54.7,45.3
2022-08-16 01:15:00,88.17508402222,18.375376072222,18.380653677776,20.693333364,20.58333333333333,44.11,8,-1.61,56.9,43.1
2022-08-16 01:30:00,228.779737427774,44.718766727778,44.723488838886,20.738888893333336,20.448,45.95666666666667,8,-1.58,55.5,44.5
2022-08-16 01:45:00,231.555459627778,67.862563188888,67.865896455552,20.817777746,20.328,44.22,8,-1.57,54.5,45.5
2022-08-16 02:00:00,193.732250383334,48.981096227778,48.98415172222,20.69841270142857,20.21357142857143,43.25714285714286,8,-1.61,57.1,42.9
2022-08-16 02:15:00,115.422882966664,32.312874116666,32.317596194442,20.60634920642857,20.037142857142857,44.19285714285714,8,-1.64,58.5,41.5
2022-08-16 02:30:00,154.45604384444,12.805876611112,12.810598705554,20.553333328,19.711333333333336,46.34333333333333,8,-1.65,58.8,41.2
2022-08-16 02:45:00,242.887506244448,63.209693711112,63.211360344444,20.695555536,19.61,45.65,8,-1.6,56.4,43.6
2022-08-16 03:00:00,213.161473133336,54.3619921,54.365325366664,20.65000000666667,19.52733333333333,43.84666666666667,8,-1.63,57.8,42.2
2022-08-16 03:15:00,187.65054917778,47.66920423889,47.673926349998,20.540000032,19.48,43.95,8,-1.66,59.8,40.2
2022-08-16 03:30:00,84.856050138886,0.0,0.0,20.44962958933333,19.307333333333336,45.56333333333334,8,-1.69,61.0,39.0
2022-08-16 03:45:00,226.706764650002,41.2166846,41.22029562222,20.536666682,18.999333333333333,46.79,8,-1.65,59.0,41.0
2022-08-16 04:00:00,206.996719700004,51.020459116666,51.023236838886,20.583333349285716,18.785,45.075,8,-1.64,58.6,41.4
2022-08-16 04:15:00,201.836092800004,48.090298527778,48.09335402222,20.49777779,18.81533333333333,44.190000000000005,8,-1.68,60.5,39.5
2022-08-16 04:30:00,108.465939038886,27.52834323889,27.533343088888,20.36962962133333,18.92666666666667,44.93,8,-1.72,62.6,37.4
2022-08-16 04:45:00,166.301403377772,17.449302016666,17.453190827774,20.398888894,18.916666666666668,47.190000000000005,8,-1.69,61.4,38.6
2022-08-16 05:00:00,244.149122544444,62.25195423889,62.25473196111,20.548148190666662,18.944000000000003,45.906666666666666,8,-1.65,59.0,41.0
2022-08-16 05:15:00,200.73974800555,46.063712911112,46.066490633332,20.463333318,18.962,44.62,8,-1.69,61.0,39.0
2022-08-16 05:30:00,414.24620748888,40.664206716666,40.669484388884,20.342592606,18.65666666666667,44.73333333333333,8,-1.73,63.2,36.8
2022-08-16 05:45:00,100.668750938886,0.0,0.0,20.258888882,18.33933333333333,46.97,8,-1.74,64.0,36.0
2022-08-16 06:00:00,205.632330011108,22.884362405554,22.888528972218,20.455185209333333,18.134,47.11,8,-1.67,60.4,39.6
2022-08-16 06:15:00,148.171573049994,0.0,0.0,20.65555559,17.844,45.62,8,-1.61,57.1,42.9
2022-08-16 06:30:00,159.046971299996,29.437711327778,29.442711211108,20.820740758666663,17.734666666666666,45.71,8,-1.56,54.0,46.0
2022-08-16 06:45:00,195.668006333332,34.526118883334,34.529452149998,20.79666668,17.741333333333333,45.1,8,-1.57,54.7,45.3
2022-08-16 07:00:00,196.818793666664,35.888008855556,35.89273098333,20.700000003333333,18.094,44.04,8,-1.61,56.8,43.2
2022-08-16 07:15:00,210.067430416662,38.322911472222,38.324855877776,20.60888889,18.11133333333333,44.07,8,-1.64,58.5,41.5
2022-08-16 07:30:00,72.729590749998,0.0,0.0,20.50555555533333,18.16466666666667,45.35333333333333,8,-1.67,60.0,40.0
2022-08-16 07:45:00,159.273906588888,0.0,0.0,20.6577778,18.396,47.05,8,-1.61,56.6,43.4
2022-08-16 08:00:00,194.215009038882,33.021179116666,33.02534568333,20.95333335933333,19.464,45.62,8,-1.51,51.6,48.4
2022-08-16 08:15:00,213.292579322212,41.7924949,41.796939255552005,21.213333324,20.362,44.1,8,-1.43,47.2,52.8
2022-08-16 08:30:00,216.27495982222,45.024865583334,45.02847662222,21.534074064,20.908,43.04,8,-1.33,41.8,58.2
2022-08-16 08:45:00,40.24700122222,0.0,0.0,21.935555562,22.250666666666667,43.35,8,-1.19,34.7,65.3
2022-08-16 09:00:00,11.110666872214,0.0,0.0,22.15555554,22.604666666666667,46.266666666666666,8,-1.1,30.3,69.7
2022-08-16 09:15:00,11.129277194438,0.0,0.0,22.329999974,23.17866666666667,47.5,8,-1.03,27.3,72.7
2022-08-16 09:30:00,31.922334288884,0.0,0.0,22.615925934,23.578,47.28,8,-0.93,23.3,76.7
2022-08-16 09:45:00,28.916343416662,0.0,0.0,23.07,24.42,46.62,8,-0.79,18.1,81.9
2022-08-16 10:00:00,58.578768038882,48.749438844444,48.752772094442,23.450370394666667,24.941333333333333,46.06333333333334,8,-0.67,14.4,85.6
2022-08-16 10:15:00,59.474009961106,49.628570294446,49.63273686111,23.613333334,25.31066666666667,45.12,8,-0.62,13.1,86.9
2022-08-16 10:30:00,65.381273577776,49.730232944444,49.734399444444,23.76629627,25.866,44.78333333333333,8,-0.57,11.9,88.1
2022-08-16 10:45:00,340.533878116666,52.319296011112,52.324573616666,23.898888894,26.428,44.5,8,-0.53,10.9,89.1
2022-08-16 11:00:00,68.29449042777401,54.596427155556,54.601704811108,24.096666704666667,26.644,44.28333333333333,8,-0.47,9.6,90.4
2022-08-16 11:15:00,70.55717776666,53.156762527778,53.162040166664,24.132222228,27.530666666666665,44.28,8,-0.46,9.4,90.6
2022-08-16 11:30:00,90.976638638886,54.280328666668,54.285050777776,24.310317477142856,26.650714285714287,46.56428571428571,8,-0.38,8.1,91.9
2022-08-16 11:45:00,70.111084561102,54.715589055556,54.719755638886,24.584444436,26.684,47.05,8,-0.29,6.8,93.2
2022-08-16 12:00:00,62.018908127774,55.549166827778,55.552500094442,24.635925934,26.802666666666667,46.30333333333333,8,-0.28,6.6,93.4
2022-08-16 12:15:00,63.101364744444,56.6269015,56.630512538886,24.76666669,27.828666666666667,45.93,8,-0.24,6.2,93.8
2022-08-16 12:30:00,66.18763022222001,56.428853872222,56.433020455552,24.884444456,27.32933333333333,45.52,8,-0.2,5.9,94.1
2022-08-16 12:45:00,82.533087644436,53.666464372222,53.670908727774,24.82666667,26.936,45.57,8,-0.22,6.0,94.0
2022-08-16 13:00:00,41.12363307221,28.046933644444,28.05221128333,24.291851848,27.068666666666665,46.2,8,-0.39,8.2,91.8
2022-08-16 13:15:00,7.781911094438,0.0,0.0,23.821111134,27.040666666666667,46.95,8,-0.54,11.1,88.9
2022-08-16 13:30:00,7.756634522208,0.0,0.0,23.544814790666667,26.34,47.7,8,-0.63,13.2,86.8
2022-08-16 13:45:00,14.788019672218,0.0,0.0,23.352222194,26.068666666666665,48.45,8,-0.68,14.8,85.2
2022-08-16 14:00:00,30.108517794446,0.0,0.0,23.255185186,25.782,49.19666666666667,8,-0.71,15.6,84.4
2022-08-16 14:15:00,14.576639477764,0.0,0.0,23.137777764,25.02533333333333,49.64,8,-0.74,16.7,83.3
2022-08-16 14:30:00,7.774411411103999,0.0,0.0,23.08703705,24.93733333333333,50.67666666666666,8,-0.75,17.0,83.0
2022-08-16 14:45:00,7.783577694438,0.0,0.0,23.047777816,23.63,51.07,8,-0.76,17.3,82.7
2022-08-16 15:00:00,17.892062155552,0.0,0.0,22.978148130666668,23.32266666666667,51.48333333333333,8,-0.78,18.0,82.0
2022-08-16 15:15:00,29.973801,0.0,0.0,22.93666663,22.75333333333333,51.88,8,-0.8,18.3,81.7
2022-08-16 15:30:00,11.38760022777,0.0,0.0,22.91518517,23.00333333333333,52.21666666666667,8,-0.8,18.5,81.5
2022-08-16 15:45:00,7.818576361102,0.0,0.0,22.952222184,23.936666666666667,52.5,8,-0.79,18.0,82.0
2022-08-16 16:00:00,7.8202430111,0.0,0.0,22.997777776,23.44066666666667,52.71666666666667,8,-0.77,17.5,82.5
2022-08-16 16:15:00,20.350019416662,0.0,0.0,23.007777784,22.762,53.0,8,-0.76,17.3,82.7
2022-08-16 16:30:00,298.653886716666,16.4568417,16.462674866664003,23.077407426,24.246,52.99666666666667,8,-0.74,16.6,83.4
2022-08-16 16:45:00,58.75292778888,50.484924988888,50.488813799996,23.095555546,26.044666666666668,52.55,8,-0.74,16.5,83.5
2022-08-16 17:00:00,51.456830694438,45.388739911112,45.39290646111,22.89960318428572,26.41142857142857,52.017857142857146,8,-0.81,18.7,81.3
2022-08-16 17:15:00,54.859750172214,48.331677788888,48.336955461106,22.62777777,26.36733333333333,52.0,8,-0.9,21.9,78.1
2022-08-16 17:30:00,67.048151483326,47.159502444444,47.163669027774,22.35370367066667,26.686,52.21666666666667,8,-0.99,25.7,74.3
