timestamps,total_energy,pump_energy,hvac_energy,Tin,Tout,RH,month,hour,dow,hour_sin,hour_cos,dow_sin,dow_cos,Tin_target,hvac_mode,PMV,PPD,Overall_Comfort,Tout_minus_Tin,Tout_diff,Tin_diff,Tout_lag1,Tout_fut1
2022-08-14 16:00:00,25.583698,0.0,0.0,25.167777762,26.32733333333333,46.25,8,16,6,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,25.04518520266667,0,0.65,13.8,86.2,1.1595555713333283,0.030666666666661513,-0.1759259166666638,26.296666666666667,26.63
2022-08-14 16:15:00,10.038488,0.0,0.0,25.04518520266667,26.63,46.59333333333333,8,16,6,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,24.91555554,0,0.62,13.0,87.0,1.5848147973333298,0.30266666666667064,-0.1225925593333308,26.32733333333333,26.474
2022-08-14 16:30:00,29.493267,0.0,0.0,24.91555554,26.474,47.0,8,16,6,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,24.732592578666665,0,0.59,12.3,87.7,1.5584444600000005,-0.1559999999999988,-0.12962966266666953,26.63,26.278
2022-08-14 16:45:00,40.314221,0.0,0.0,24.732592578666665,26.278,47.406666666666666,8,16,6,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,24.583333348,0,0.55,11.3,88.7,1.5454074213333335,-0.1960000000000015,-0.18296296133333456,26.474,25.84933333333333
2022-08-14 17:00:00,8.967696,0.0,0.0,24.583333348,25.84933333333333,47.75,8,17,6,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,24.444444418666667,0,0.51,10.5,89.5,1.2659999853333304,-0.4286666666666683,-0.14925923066666513,26.278,25.88733333333333
2022-08-14 17:15:00,20.162524,0.0,0.0,24.444444418666667,25.88733333333333,48.09333333333333,8,17,6,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,24.30666666,0,0.48,9.9,90.1,1.4428889146666641,0.038000000000000256,-0.13888892933333352,25.84933333333333,25.703333333333333
2022-08-14 17:30:00,39.762298,0.0,0.0,24.30666666,25.703333333333333,48.49,8,17,6,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,24.232592578666665,0,0.45,9.3,90.7,1.396666673333332,-0.1839999999999975,-0.1377777586666653,25.88733333333333,25.842666666666663
2022-08-14 17:45:00,14.199431,0.0,0.0,24.232592578666665,25.842666666666663,48.5,8,17,6,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,24.22111109,0,0.43,8.9,91.1,1.6100740879999975,0.13933333333332953,-0.07407408133333604,25.703333333333333,25.872666666666667
2022-08-14 18:00:00,14.313317,0.0,0.0,24.22111109,25.872666666666667,48.5,8,18,6,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,24.16666668133333,0,0.43,8.9,91.1,1.6515555766666665,0.03000000000000469,-0.011481488666664319,25.842666666666663,25.64133333333333
2022-08-14 18:15:00,43.123554,0.0,0.0,24.16666668133333,25.64133333333333,48.5,8,18,6,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,24.08333335,0,0.42,8.6,91.4,1.4746666519999998,-0.23133333333333894,-0.05444440866667222,25.872666666666667,25.59733333333333
2022-08-14 18:30:00,19.654491,0.0,0.0,24.08333335,25.59733333333333,48.5,8,18,6,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,24.010370378666668,0,0.4,8.3,91.7,1.5139999833333313,-0.04399999999999693,-0.08333333133332843,25.64133333333333,25.630666666666663
2022-08-14 18:45:00,8.830482,0.0,0.0,24.010370378666668,25.630666666666663,48.5,8,18,6,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,23.943333338,0,0.38,8.0,92.0,1.6202962879999951,0.03333333333333144,-0.0729629713333324,25.59733333333333,25.518
2022-08-14 19:00:00,84.527453,0.0,0.0,23.943333338,25.518,48.5,8,19,6,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,23.833333318666668,0,0.36,7.7,92.3,1.574666662000002,-0.11266666666666225,-0.06703704066666916,25.630666666666663,25.350666666666665
2022-08-14 19:15:00,20.147807,0.0,0.0,23.833333318666668,25.350666666666665,48.5,8,19,6,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,23.75,0,0.34,7.3,92.7,1.5173333479999975,-0.16733333333333533,-0.11000001933333081,25.518,25.212
2022-08-14 19:30:00,48.640278,0.0,0.0,23.75,25.212,48.51,8,19,6,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,23.67703706,0,0.32,7.1,92.9,1.4619999999999997,-0.1386666666666656,-0.08333331866666782,25.350666666666665,24.95133333333333
2022-08-14 19:45:00,44.059348,0.0,0.0,23.67703706,24.95133333333333,48.906666666666666,8,19,6,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,23.63777779,0,0.3,6.9,93.1,1.2742962733333307,-0.26066666666666904,-0.07296294000000003,25.212,24.700666666666667
2022-08-14 20:00:00,41.02947,0.0,0.0,23.63777779,24.700666666666667,49.0,8,20,6,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,23.555555581333333,0,0.29,6.8,93.2,1.0628888766666655,-0.25066666666666393,-0.039259269999998736,24.95133333333333,24.384666666666664
2022-08-14 20:15:00,22.560763,0.0,0.0,23.555555581333333,24.384666666666664,49.09333333333333,8,20,6,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,23.473333312,0,0.27,6.5,93.5,0.8291110853333308,-0.3160000000000025,-0.08222220866666774,24.700666666666667,24.078666666666667
2022-08-14 20:30:00,7.891352,0.0,0.0,23.473333312,24.078666666666667,49.49,8,20,6,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,23.43407404,0,0.26,6.4,93.6,0.6053333546666657,-0.3059999999999974,-0.08222226933333232,24.384666666666664,23.656
2022-08-14 20:45:00,32.941739,0.0,0.0,23.43407404,23.656,49.5,8,20,6,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,23.36222221,0,0.25,6.3,93.7,0.2219259600000001,-0.4226666666666681,-0.039259272000002454,24.078666666666667,23.354
2022-08-14 21:00:00,27.664726,0.0,0.0,23.36222221,23.354,49.25,8,21,6,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,23.32296294,0,0.22,6.0,94.0,-0.008222209999999563,-0.3019999999999996,-0.07185182999999995,23.656,23.12
2022-08-14 21:15:00,9.275185,0.0,0.0,23.32296294,23.12,49.0,8,21,6,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,23.25,0,0.21,5.9,94.1,-0.20296293999999904,-0.2339999999999982,-0.039259269999998736,23.354,22.820666666666668
2022-08-14 21:30:00,27.006698,0.0,0.0,23.25,22.820666666666668,49.24,8,21,6,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,23.17703706,0,0.2,5.8,94.2,-0.42933333333333223,-0.29933333333333323,-0.07296294000000003,23.12,22.582
2022-08-14 21:45:00,32.264266,0.0,0.0,23.17703706,22.582,49.18666666666666,8,21,6,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,23.165555588,0,0.18,5.7,94.3,-0.5950370599999992,-0.23866666666666703,-0.07296294000000003,22.820666666666668,22.25933333333333
2022-08-14 22:00:00,225.842354,0.0,0.0,23.165555588,22.25933333333333,49.49,8,22,6,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,23.121481478666663,0,0.18,5.7,94.3,-0.9062222546666696,-0.3226666666666702,-0.011481471999999826,22.582,21.774
2022-08-14 22:15:00,29.992414,0.0,0.0,23.121481478666663,21.774,49.5,8,22,6,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,23.082222238,0,0.17,5.6,94.4,-1.347481478666662,-0.4853333333333296,-0.04407410933333722,22.25933333333333,21.418
2022-08-14 22:30:00,35.293311,0.0,0.0,23.082222238,21.418,49.5,8,22,6,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,23.010370378666668,0,0.16,5.5,94.5,-1.6642222380000007,-0.35600000000000165,-0.039259240666662976,21.774,21.31733333333333
2022-08-14 22:45:00,9.06825,0.0,0.0,23.010370378666668,21.31733333333333,49.5,8,22,6,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,22.9722222,0,0.14,5.4,94.6,-1.6930370453333374,-0.1006666666666689,-0.07185185933333216,21.418,21.04133333333333
2022-08-14 23:00:00,21.421365,0.0,0.0,22.9722222,21.04133333333333,49.5,8,23,6,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,22.9444444,0,0.13,5.4,94.6,-1.9308888666666704,-0.2759999999999998,-0.038148178666666865,21.31733333333333,20.942
2022-08-14 23:15:00,36.901025,0.0,0.0,22.9444444,20.942,49.5,8,23,6,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,22.94333329,0,0.12,5.3,94.7,-2.002444399999998,-0.09933333333333039,-0.027777800000002628,21.04133333333333,20.820666666666668
2022-08-14 23:30:00,9.088525,0.0,0.0,22.94333329,20.820666666666668,49.5,8,23,6,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,22.888888881333333,0,0.12,5.3,94.7,-2.122666623333334,-0.1213333333333324,-0.001111109999996529,20.942,20.436
2022-08-14 23:45:00,19.48311,0.0,0.0,22.888888881333333,20.436,49.5,8,23,6,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,22.834444412,0,0.11,5.3,94.7,-2.452888881333333,-0.3846666666666678,-0.054444408666668664,20.820666666666668,20.29533333333333
2022-08-15 00:00:00,38.947888,0.0,0.0,22.834444412,20.29533333333333,49.5,8,0,0,0.0,1.0,0.0,1.0,22.82296294,0,0.1,5.2,94.8,-2.5391110786666715,-0.1406666666666716,-0.054444469333333245,20.436,20.241333333333333
2022-08-15 00:15:00,23.044078,0.0,0.0,22.82296294,20.241333333333333,49.5,8,0,0,0.0,1.0,0.0,1.0,22.777777798,0,0.1,5.2,94.8,-2.5816296066666666,-0.05399999999999494,-0.011481471999999826,20.29533333333333,19.908
2022-08-15 00:30:00,31.379299,0.0,0.0,22.777777798,19.908,49.75,8,0,0,0.0,1.0,0.0,1.0,22.732592578666665,0,0.09,5.2,94.8,-2.8697777979999977,-0.33333333333333215,-0.04518514200000112,20.241333333333333,19.54733333333333
2022-08-15 00:45:00,268.89896500000003,0.0,0.0,22.732592578666665,19.54733333333333,50.0,8,0,0,0.0,1.0,0.0,1.0,22.7222222,0,0.08,5.1,94.9,-3.1852592453333344,-0.36066666666667047,-0.04518521933333375,19.908,19.31
2022-08-15 01:00:00,18.664253,0.0,0.0,22.7222222,19.31,50.25,8,1,0,0.25881904510252074,0.9659258262890683,0.0,1.0,22.7111111,0,0.08,5.1,94.9,-3.412222200000002,-0.23733333333333206,-0.010370378666664237,19.54733333333333,19.092142857142854
2022-08-15 01:15:00,21.444976,0.0,0.0,22.7111111,19.092142857142854,50.5,8,1,0,0.25881904510252074,0.9659258262890683,0.0,1.0,22.667857175,0,0.07,5.1,94.9,-3.6189682428571466,-0.2178571428571452,-0.011111100000000818,19.31,18.822142857142858
2022-08-15 01:30:00,41.756108,0.0,0.0,22.667857175,18.822142857142858,50.510714285714286,8,1,0,0.25881904510252074,0.9659258262890683,0.0,1.0,22.656296321333333,0,0.06,5.1,94.9,-3.8457143178571442,-0.269999999999996,-0.04325392499999836,19.092142857142854,18.473333333333336
2022-08-15 01:45:00,12.167566,0.0,0.0,22.656296321333333,18.473333333333336,50.906666666666666,8,1,0,0.25881904510252074,0.9659258262890683,0.0,1.0,22.610317450714284,0,0.06,5.1,94.9,-4.182962987999996,-0.34880952380952124,-0.011560853666669146,18.822142857142858,17.967142857142857
2022-08-15 02:00:00,16.79044,0.0,0.0,22.610317450714284,17.967142857142857,51.0,8,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,22.566666700000003,0,0.05,5.1,94.9,-4.643174593571427,-0.5061904761904792,-0.045978870619048706,18.473333333333336,18.004285714285714
2022-08-15 02:15:00,38.734282,0.0,0.0,22.566666700000003,18.004285714285714,51.0,8,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,22.5555556,0,0.04,5.0,95.0,-4.562380985714288,0.037142857142857366,-0.04365075071428137,17.967142857142857,18.078
2022-08-15 02:30:00,11.033448,0.0,0.0,22.5555556,18.078,51.01,8,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,22.54343437818181,0,0.04,5.0,95.0,-4.477555600000002,0.07371428571428496,-0.011111100000000818,18.004285714285714,17.846363636363638
2022-08-15 02:45:00,12.942539,0.0,0.0,22.54343437818181,17.846363636363638,51.41363636363636,8,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,22.50042735076924,0,0.04,5.0,95.0,-4.697070741818173,-0.23163636363636186,-0.012121221818190975,18.078,17.59846153846154
2022-08-15 03:00:00,34.616392,0.0,0.0,22.50042735076924,17.59846153846154,51.5,8,3,0,0.7071067811865476,0.7071067811865476,0.0,1.0,22.48962962133333,0,0.03,5.0,95.0,-4.901965812307701,-0.24790209790209872,-0.04300702741257112,17.846363636363638,17.322
2022-08-15 03:15:00,10.108485,0.0,0.0,22.48962962133333,17.322,51.5,8,3,0,0.7071067811865476,0.7071067811865476,0.0,1.0,22.444444402,0,0.03,5.0,95.0,-5.1676296213333295,-0.27646153846153965,-0.010797729435910952,17.59846153846154,16.958666666666666
2022-08-15 03:30:00,13.987218,0.0,0.0,22.444444402,16.958666666666666,51.75,8,3,0,0.7071067811865476,0.7071067811865476,0.0,1.0,22.39925926,0,0.02,5.0,95.0,-5.485777735333333,-0.3633333333333333,-0.045185219333330195,17.322,16.747333333333334
2022-08-15 03:45:00,40.22589,0.0,0.0,22.39925926,16.747333333333334,52.0,8,3,0,0.7071067811865476,0.7071067811865476,0.0,1.0,22.3888889,0,0.01,5.0,95.0,-5.651925926666667,-0.21133333333333226,-0.04518514199999757,16.958666666666666,16.729285714285712
2022-08-15 04:00:00,11.352881,0.0,0.0,22.3888889,16.729285714285712,52.0,8,4,0,0.8660254037844386,0.5000000000000001,0.0,1.0,22.378518521333334,0,0.01,5.0,95.0,-5.659603185714289,-0.01804761904762131,-0.010370359999999579,16.747333333333334,16.513333333333332
2022-08-15 04:15:00,18.007058,0.0,0.0,22.378518521333334,16.513333333333332,52.09333333333333,8,4,0,0.8660254037844386,0.5000000000000001,0.0,1.0,22.333333302,0,0.0,5.0,95.0,-5.865185188000002,-0.21595238095238045,-0.01037037866666779,16.729285714285712,16.380666666666666
2022-08-15 04:30:00,43.398819,0.0,0.0,22.333333302,16.380666666666666,52.49,8,4,0,0.8660254037844386,0.5000000000000001,0.0,1.0,22.28814816,0,-0.0,5.0,95.0,-5.952666635333333,-0.13266666666666538,-0.04518521933333375,16.513333333333332,16.334
2022-08-15 04:45:00,13.765004,0.0,0.0,22.28814816,16.334,52.5,8,4,0,0.8660254037844386,0.5000000000000001,0.0,1.0,22.276666688,0,-0.01,5.0,95.0,-5.954148159999999,-0.046666666666666856,-0.04518514200000112,16.380666666666666,16.313333333333333
2022-08-15 05:00:00,11.70703,0.0,0.0,22.276666688,16.313333333333333,52.5,8,5,0,0.9659258262890683,0.25881904510252074,0.0,1.0,22.232592578666665,0,-0.02,5.0,95.0,-5.963333354666666,-0.020666666666667055,-0.011481471999999826,16.334,16.316666666666666
2022-08-15 05:15:00,36.451873,0.0,0.0,22.232592578666665,16.316666666666666,52.5,8,5,0,0.9659258262890683,0.25881904510252074,0.0,1.0,22.2222222,0,-0.03,5.0,95.0,-5.915925911999999,0.0033333333333338544,-0.044074109333333666,16.313333333333333,16.216
2022-08-15 05:30:00,6.96861,0.0,0.0,22.2222222,16.216,52.51,8,5,0,0.9659258262890683,0.25881904510252074,0.0,1.0,22.2222222,0,-0.03,5.0,95.0,-6.0062222,-0.10066666666666535,-0.010370378666664237,16.316666666666666,16.27
2022-08-15 05:45:00,16.924046,0.0,0.0,22.2222222,16.27,52.906666666666666,8,5,0,0.9659258262890683,0.25881904510252074,0.0,1.0,22.19444445,0,-0.03,5.0,95.0,-5.952222200000001,0.053999999999998494,0.0,16.216,16.3
2022-08-15 06:00:00,47.502544,0.0,0.0,22.19444445,16.3,53.0,8,6,0,1.0,6.123233995736766e-17,0.0,1.0,22.1666667,0,-0.03,5.0,95.0,-5.894444449999998,0.030000000000001137,-0.027777750000002044,16.27,16.366
2022-08-15 06:15:00,15.587432,0.0,0.0,22.1666667,16.366,53.09333333333333,8,6,0,1.0,6.123233995736766e-17,0.0,1.0,22.1388889,0,-0.04,5.0,95.0,-5.800666700000001,0.06599999999999895,-0.02777774999999849,16.3,16.398666666666667
2022-08-15 06:30:00,15.649097,0.0,0.0,22.1388889,16.398666666666667,53.49,8,6,0,1.0,6.123233995736766e-17,0.0,1.0,22.1111111,0,-0.04,5.0,95.0,-5.740222233333334,0.03266666666666751,-0.027777799999999075,16.366,16.566666666666666
2022-08-15 06:45:00,40.861422,0.0,0.0,22.1111111,16.566666666666666,53.59333333333333,8,6,0,1.0,6.123233995736766e-17,0.0,1.0,22.10999999,0,-0.05,5.1,94.9,-5.544444433333332,0.16799999999999926,-0.027777800000002628,16.398666666666667,16.692666666666664
2022-08-15 07:00:00,12.58755,0.0,0.0,22.10999999,16.692666666666664,53.99,8,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,22.06592596,0,-0.05,5.0,95.0,-5.4173333233333345,0.12599999999999767,-0.0011111100000000818,16.566666666666666,16.813333333333333
2022-08-15 07:15:00,13.80445,0.0,0.0,22.06592596,16.813333333333333,54.09333333333333,8,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,22.054444488,0,-0.06,5.1,94.9,-5.252592626666669,0.12066666666666848,-0.04407402999999732,16.692666666666664,16.842666666666666
2022-08-15 07:30:00,271.421365,0.0,0.0,22.054444488,16.842666666666666,54.49,8,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,22.010370378666668,0,-0.06,5.1,94.9,-5.211777821333335,0.029333333333333655,-0.011481471999999826,16.813333333333333,17.593999999999998
2022-08-15 07:45:00,26.527552,14.409994,14.415371,22.010370378666668,17.593999999999998,54.59333333333333,8,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,21.996666666,1,-0.07,5.1,94.9,-4.41637037866667,0.7513333333333314,-0.044074109333333666,16.842666666666666,18.351333333333333
2022-08-15 08:00:00,79.287107,63.846059,63.852722,21.996666666,18.351333333333333,54.690000000000005,8,8,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,21.833333318666668,2,-0.07,5.1,94.9,-3.6453333326666666,0.7573333333333352,-0.013703712666668366,17.593999999999998,19.400666666666663
2022-08-15 08:15:00,115.623987,77.743559,77.750223,21.833333318666668,19.400666666666663,52.18666666666666,8,8,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,21.615555592,2,-0.13,5.3,94.7,-2.4326666520000053,1.0493333333333297,-0.1633333473333316,18.351333333333333,20.48133333333333
2022-08-15 08:30:00,61.942244,51.400167,51.406558,21.615555592,20.48133333333333,50.29,8,8,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,21.64222221733333,1,-0.19,5.8,94.2,-1.1342222586666715,1.0806666666666658,-0.21777772666666806,19.400666666666663,21.154666666666667
2022-08-15 08:45:00,57.646025,45.870386,45.876501,21.64222221733333,21.154666666666667,50.406666666666666,8,8,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,21.94444445,1,-0.18,5.7,94.3,-0.4875555506666629,0.6733333333333391,0.02666662533333053,20.48133333333333,21.474666666666668
2022-08-15 09:00:00,83.808591,46.79507,46.800351,21.94444445,21.474666666666668,50.25,8,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,22.25703706133333,1,-0.11,5.3,94.7,-0.4697777833333312,0.3200000000000003,0.3022222326666686,21.154666666666667,21.072
2022-08-15 09:15:00,56.047757,49.460522,49.466632,22.25703706133333,21.072,49.906666666666666,8,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,22.330000016,1,-0.04,5.0,95.0,-1.1850370613333325,-0.4026666666666685,0.3125926113333328,21.474666666666668,20.726666666666667
2022-08-15 09:30:00,55.907485,43.896023,43.902411,22.330000016,20.726666666666667,49.76,8,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,22.21185184,1,-0.02,5.0,95.0,-1.603333349333333,-0.3453333333333326,0.07296295466666791,21.072,20.662666666666667
2022-08-15 09:45:00,81.632571,44.259341,44.26462,22.21185184,20.662666666666667,50.09333333333333,8,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,22.114444434,1,-0.05,5.0,95.0,-1.5491851733333348,-0.06400000000000006,-0.11814817599999827,20.726666666666667,21.22533333333333
2022-08-15 10:00:00,51.886536,45.272633,45.278467,22.114444434,21.22533333333333,50.49,8,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,22.16666668133333,1,-0.07,5.1,94.9,-0.8891111006666677,0.5626666666666651,-0.09740740600000208,20.662666666666667,22.074666666666666
2022-08-15 10:15:00,57.110216,46.847017,46.853125,22.16666668133333,22.074666666666666,50.5,8,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,22.247777778,1,-0.06,5.1,94.9,-0.09200001466666308,0.8493333333333339,0.052222247333329364,21.22533333333333,22.274
2022-08-15 10:30:00,88.226192,50.303544,50.308821,22.247777778,22.274,50.5,8,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,22.263703696,1,-0.04,5.0,95.0,0.02622222200000124,0.19933333333333536,0.08111109666667105,22.074666666666666,22.362
2022-08-15 10:45:00,57.772134,50.236879,50.244102,22.263703696,22.362,50.5,8,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,22.586666682,1,-0.03,5.0,95.0,0.098296303999998,0.08799999999999741,0.01592591800000065,22.274,22.674666666666667
2022-08-15 11:00:00,79.789587,51.833206,51.839593,22.586666682,22.674666666666667,50.25,8,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0,23.09037036133333,1,0.04,5.0,95.0,0.08799998466666636,0.31266666666666865,0.3229629860000003,22.362,23.552666666666667
2022-08-15 11:15:00,325.49003700000003,54.854195,54.860028,23.09037036133333,23.552666666666667,49.906666666666666,8,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0,23.383333296,1,0.16,5.5,94.5,0.46229630533333577,0.8780000000000001,0.5037036793333307,22.674666666666667,23.869333333333334
2022-08-15 11:30:00,88.628398,53.091767,53.097321,23.383333296,23.869333333333334,49.51,8,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0,23.378518521333334,1,0.23,6.1,93.9,0.4860000373333335,0.31666666666666643,0.2929629346666687,23.552666666666667,24.836666666666662
2022-08-15 11:45:00,89.92057,56.709676,56.715232,23.378518521333334,24.836666666666662,49.406666666666666,8,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0,23.193333338,1,0.23,6.1,93.9,1.458148145333329,0.9673333333333289,-0.004814774666666466,23.869333333333334,25.936
2022-08-15 12:00:00,68.234217,49.484409,49.49052,23.193333338,25.936,49.27,8,12,0,1.2246467991473532e-16,-1.0,0.0,1.0,22.954814778666663,1,0.18,5.7,94.3,2.7426666620000013,1.0993333333333375,-0.1851851833333349,24.836666666666662,26.98133333333333
2022-08-15 12:15:00,98.26107,55.090295,55.096408,22.954814778666663,26.98133333333333,49.906666666666666,8,12,0,1.2246467991473532e-16,-1.0,0.0,1.0,22.951111116,1,0.13,5.3,94.7,4.026518554666666,1.0453333333333283,-0.2385185593333361,25.936,26.67866666666667
2022-08-15 12:30:00,77.596339,53.87201,53.878401,22.951111116,26.67866666666667,49.75,8,12,0,1.2246467991473532e-16,-1.0,0.0,1.0,23.288148178666667,1,0.13,5.3,94.7,3.7275555506666684,-0.30266666666666,-0.003703662666662666,26.98133333333333,27.092
2022-08-15 12:45:00,85.65491,53.681742,53.687576,23.288148178666667,27.092,49.5,8,12,0,1.2246467991473532e-16,-1.0,0.0,1.0,23.664444476000003,1,0.21,5.9,94.1,3.803851821333332,0.41333333333333044,0.337037062666667,26.67866666666667,26.992
