timestamps,total_energy,pump_energy,hvac_energy,Tin,Tout,RH,hvac_mode,thr_off_low,thr_low_high,hour,dow,month,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,SW_down,SW1h,SW3h,wind10m,windgusts10m,cloudcover,rh2m,dewpoint2m,AH_out,precip1h,Tout_hourly,Tin_target,RH_lag1,RH_lag2,RH_lag3,RH_lag4,RH_target,T_diff,Tin_diff,Tout_diff,Tout_lag1,Tout_fut1,Tin_ma3,Tout_ma3,AH,AH_lag1,AH_lag2,AH_lag3,AH_target,is_trans_off,off_runtime_1h,is_trans,on_runtime_1h
2023-02-01 17:45:00,222.574707788888,176.171563988888,176.1829524,23.48333334,-4.1386666666666665,17.0,2,6.522073963971043,89.46283146990821,17,2,2,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,56.75,86.375,227.625,12.6,37.45,97.75,56.0,-11.875,1.986592,0.0,-4.449999999999999,23.318518536666666,17.183333333333334,17.5,17.5,17.85,17.35,-27.622000006666667,-0.19259259666666395,-0.1506666666666665,-3.988,-4.240666666666667,23.623456788888888,-4.01422222222222,3.5913672,3.6701314,3.7452579,3.7040246,3.6310186,0,0.0,0,1.0
2023-02-01 18:00:00,267.894561505558,177.545120127778,177.557619594446,23.318518536666666,-4.240666666666667,17.35,2,6.522073963971043,89.46283146990821,18,2,2,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,37.0,66.625,190.70833333333334,11.5,37.1,98.0,57.0,-11.8,2.0004606,0.0,-4.6,23.29444445,17.0,17.183333333333334,17.5,17.5,18.1,-27.55918520333333,-0.16481480333333565,-0.10200000000000031,-4.1386666666666665,-4.244666666666666,23.492592604444443,-4.122444444444443,3.6310186,3.5913672,3.6701314,3.7452579,3.7827795,0,0.0,0,1.0
2023-02-01 18:15:00,303.221481772222,245.869887011112,245.887108605554,23.29444445,-4.244666666666666,18.1,2,6.522073963971043,89.46283146990821,18,2,2,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,28.0,49.5625,157.77083333333334,10.9,34.125,82.0,58.5,-11.65,2.0274973,0.0,-4.7749999999999995,23.44999999,17.35,17.0,17.183333333333334,17.5,18.816666666666666,-27.539111116666668,-0.02407408666666555,-0.0039999999999995595,-4.240666666666667,-4.382666666666667,23.365432108888893,-4.2079999999999975,3.7827795,3.6310186,3.5913672,3.6701314,3.9676054,0,0.0,0,1.0
2023-02-01 18:30:00,298.537502422224,242.641682811112,242.657515527778,23.44999999,-4.382666666666667,18.816666666666666,2,6.522073963971043,89.46283146990821,18,2,2,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,19.0,35.1875,128.8125,10.3,31.15,66.0,60.0,-11.5,2.05351,0.0,-4.949999999999999,23.65000003,18.1,17.35,17.0,17.183333333333334,19.0,-27.832666656666667,0.15555553999999816,-0.1380000000000008,-4.244666666666666,-4.476,23.354320992222224,-4.289333333333331,3.9676054,3.7827795,3.6310186,3.5913672,4.052165,0,0.0,0,1.0
2023-02-01 18:45:00,278.723294988892,214.314760416666,214.328093233332,23.65000003,-4.476,19.0,2,6.522073963971043,89.46283146990821,18,2,2,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,10.0,23.5,103.83333333333333,9.7,28.175,50.0,61.5,-11.35,2.0785165,0.0,-5.125,23.662962993333334,18.816666666666666,18.1,17.35,17.0,19.0,-28.12600003,0.2000000400000026,-0.09333333333333282,-4.382666666666667,-4.630666666666667,23.46481482333333,-4.367777777777776,4.052165,3.9676054,3.7827795,3.6310186,4.0551553,0,0.0,0,1.0
2023-02-01 19:00:00,268.37926431667,211.102111111112,211.1157217,23.662962993333334,-4.630666666666667,19.0,2,6.522073963971043,89.46283146990821,19,2,2,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,1.0,14.5,82.83333333333333,9.1,25.2,34.0,63.0,-11.2,2.102536,0.0,-5.3,23.61666666,19.0,18.816666666666666,18.1,17.35,19.15,-28.29362966,0.012962963333333022,-0.1546666666666674,-4.476,-4.703333333333333,23.587654337777778,-4.4964444444444425,4.0551553,4.052165,3.9676054,3.7827795,4.076413,0,0.0,0,1.0
2023-02-01 19:15:00,276.5864361,208.566379227778,208.579989816666,23.61666666,-4.703333333333333,19.15,2,6.522073963971043,89.46283146990821,19,2,2,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.75,7.6875,64.66666666666667,9.775,23.75,30.25,64.5,-11.375,2.0837457,0.0,-5.75,23.6111111,19.0,19.0,18.816666666666666,18.1,19.5,-28.319999993333333,-0.04629633333333416,-0.07266666666666577,-4.630666666666667,-4.826,23.643209894444443,-4.603333333333332,4.076413,4.0551553,4.052165,3.9676054,4.1496024,0,0.0,0,1.0
2023-02-01 19:30:00,273.837657322216,212.71093568888801,212.725935138886,23.6111111,-4.826,19.5,2,6.522073963971043,89.46283146990821,19,2,2,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.5,3.0625,49.333333333333336,10.45,22.299999999999997,26.5,66.0,-11.55,2.0637453,0.0,-6.2,23.52777776,19.15,19.0,19.0,18.816666666666666,19.5,-28.4371111,-0.005555560000001236,-0.12266666666666648,-4.703333333333333,-5.359333333333334,23.63024691777778,-4.719999999999998,4.1496024,4.076413,4.0551553,4.052165,4.129956,0,0.0,0,1.0
2023-02-01 19:45:00,97.55470878888801,33.677541727778,33.681986033331995,23.52777776,-5.359333333333334,19.5,1,6.522073963971043,89.46283146990821,19,2,2,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.25,0.625,36.833333333333336,11.125,20.849999999999998,22.75,67.5,-11.725,2.0426202,0.0,-6.6499999999999995,23.111111096666665,19.5,19.15,19.0,19.0,19.533333333333335,-28.88711109333333,-0.08333333999999937,-0.5333333333333341,-4.826,-5.626666666666667,23.585185173333333,-4.962888888888887,4.129956,4.1496024,4.076413,4.0551553,4.039812,0,0.0,1,1.0
2023-02-01 20:00:00,188.19552754444,131.028369755556,131.038091649998,23.111111096666665,-5.626666666666667,19.533333333333335,2,6.522073963971043,89.46283146990821,20,2,2,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.0,0.375,27.166666666666668,11.8,19.4,19.0,69.0,-11.9,2.0204535,0.0,-7.1,22.81666664,19.5,19.5,19.15,19.0,19.95,-28.737777763333334,-0.41666666333333424,-0.2673333333333332,-5.359333333333334,-6.074666666666667,23.416666652222222,-5.270666666666664,4.039812,4.129956,4.1496024,4.076413,4.0570507,0,0.0,1,1.0
