timestamps,total_energy,pump_energy,hvac_energy,Tin,Tout,RH,month,PMV,PPD,Overall_Comfort
2022-08-15 14:45:00,84.108302233332,60.438971244444,60.445915449998,19.83333335,27.192,57.49,8,-1.83,68.6,31.400000000000006
2022-08-15 15:00:00,221.461141133336,65.023510072222,65.031287544444,19.6666667,26.918666666666663,57.09333333333333,8,-1.89,71.6,28.400000000000006
2022-08-15 15:15:00,80.28567719445,56.691065583334,56.69912086111,19.531111134,26.996666666666663,57.27,8,-1.94,73.8,26.200000000000003
2022-08-15 15:30:00,80.618163844452,57.058828672222,57.065772844444,19.54518522133333,27.211333333333336,58.406666666666666,8,-1.92,73.3,26.700000000000003
2022-08-15 15:45:00,81.524794327782,57.982680633332,57.989069277776,19.584444462,27.531333333333333,59.24,8,-1.91,72.4,27.599999999999994
2022-08-15 16:00:00,92.109926472226,58.1968387,58.20406066111,19.656296321333333,27.96,59.5,8,-1.88,71.1,28.900000000000006
2022-08-15 16:15:00,103.6450207,60.703682872222,60.710349288888,19.63777779,28.588666666666665,59.24,8,-1.89,71.5,28.5
2022-08-15 16:30:00,84.546895705558,53.98395163889,53.991173633332,19.555555581333333,28.706666666666667,58.59333333333333,8,-1.92,73.0,27.0
2022-08-15 16:45:00,76.59804703889,52.718446727778,52.724557616666,19.44444445,28.38266666666667,58.5,8,-1.96,74.9,25.099999999999994
2022-08-15 17:00:00,74.931447105554,51.09101186111,51.097956099996,19.343703678666667,27.69333333333333,58.5,8,-1.99,76.5,23.5
2022-08-15 17:15:00,74.33841509445,50.533811916666,50.53992282222,19.27777775,26.999333333333333,58.5,8,,,0.0
2022-08-15 17:30:00,74.683956988888,50.7921349,50.798801349998,19.21185184,26.326666666666664,58.5,8,,,0.0
2022-08-15 17:45:00,196.037991433336,49.983833866668,49.991611388888,19.14000001,25.517333333333333,58.5,8,,,0.0
2022-08-15 18:00:00,94.285395133332,49.862449855556,49.86828302222,19.10074074,25.262666666666668,58.5,8,,,0.0
2022-08-15 18:15:00,89.43253373888601,49.614959805554,49.621070727774,19.055555598,25.068666666666665,58.5,8,,,0.0
2022-08-15 18:30:00,72.547653411116,48.425285144444,48.43084052222,19.010370378666668,25.101333333333333,58.5,8,,,0.0
2022-08-15 18:45:00,72.407381188896,48.185016955556,48.191683388888,18.9722222,25.180000000000003,58.5,8,,,0.0
2022-08-15 19:00:00,71.832404238894,47.669204255556,47.675592949998,18.93407404,25.178,58.5,8,,,0.0
2022-08-15 19:15:00,71.32603559445,47.267831427778,47.274220138886,18.888888898,24.844,58.5,8,,,0.0
2022-08-15 19:30:00,40.53643389445,16.509061811112,16.51517278333,18.85407405733333,24.04133333333333,58.59333333333333,8,,,0.0
2022-08-15 19:45:00,35.303587733336,0.0,0.0,19.003333332,23.640666666666668,58.99,8,,,0.0
2022-08-15 20:00:00,119.977145022228,0.0,0.0,19.312592561333336,23.671333333333333,59.0,8,,,0.0
2022-08-15 20:15:00,32.023163388892,0.0,0.0,19.52666664,23.50733333333333,59.25,8,-1.93,73.3,26.700000000000003
2022-08-15 20:30:00,25.19926973889,0.0,0.0,19.67703706,23.342,59.5,8,-1.87,70.7,29.299999999999997
2022-08-15 20:45:00,25.308154283334,0.0,0.0,19.80444444,23.32933333333333,59.5,8,-1.83,68.5,31.5
2022-08-15 21:00:00,25.381484633336,0.0,0.0,19.89925926,23.124,59.59333333333333,8,-1.8,66.8,33.2
2022-08-15 21:15:00,153.145540583334,0.0,0.0,20.026666688,22.936,59.99,8,-1.75,64.3,35.7
2022-08-15 21:30:00,27.22446647778,0.0,0.0,20.10074074,22.696666666666665,60.0,8,-1.72,63.0,37.0
2022-08-15 21:45:00,46.194263222224,0.0,0.0,20.14000001,22.572666666666667,60.0,8,-1.71,62.2,37.8
2022-08-15 22:00:00,40.48449163889,0.0,0.0,20.21185184,22.446666666666665,60.0,8,-1.68,60.9,39.1
2022-08-15 22:15:00,25.596476066668,0.0,0.0,20.25,22.358666666666668,60.25,8,-1.67,60.1,39.9
2022-08-15 22:30:00,25.543700494442,0.0,0.0,20.28814816,22.282,60.5,8,-1.65,59.3,40.7
2022-08-15 22:45:00,25.659251388888,0.0,0.0,20.333333302,22.102,60.5,8,-1.64,58.5,41.5
2022-08-15 23:00:00,25.705360727774,0.0,0.0,20.378518521333334,21.93933333333333,60.59333333333333,8,-1.62,57.6,42.4
2022-08-15 23:15:00,25.942295633332,0.0,0.0,20.3888889,21.62,60.99,8,-1.62,57.3,42.7
2022-08-15 23:30:00,41.571948238886,0.0,0.0,20.3888889,21.408666666666665,61.0,8,-1.62,57.3,42.7
2022-08-15 23:45:00,44.574883550002,0.0,0.0,20.416666650000003,21.236666666666668,61.25,8,-1.61,56.7,43.3
2022-08-16 00:00:00,25.50342415556,0.0,0.0,20.45555552,21.037142857142857,61.5,8,-1.59,55.8,44.2
2022-08-16 00:15:00,88.834224205558,0.0,0.0,20.498888888,20.92,61.5,8,-1.58,55.0,45.0
2022-08-16 00:30:00,25.535089655556,0.0,0.0,20.5,20.933333333333334,61.5,8,-1.58,55.0,45.0
2022-08-16 00:45:00,25.580643350002,0.0,0.0,20.5,20.744666666666667,61.75,8,-1.57,54.9,45.1
2022-08-16 01:00:00,23.973485488888,0.0,0.0,20.5,20.622857142857143,62.0,8,-1.57,54.8,45.2
2022-08-16 01:15:00,34.72083336111,0.0,0.0,20.5,20.58333333333333,62.0,8,-1.57,54.8,45.2
2022-08-16 01:30:00,161.82074899445,0.0,0.0,20.5,20.448,62.09333333333333,8,-1.57,54.8,45.2
2022-08-16 01:45:00,35.420527555556,0.0,0.0,20.527777800000003,20.328,62.49,8,-1.56,54.2,45.8
2022-08-16 02:00:00,24.02459464444,0.0,0.0,20.5555556,20.21357142857143,62.5,8,-1.55,53.6,46.4
2022-08-16 02:15:00,24.065426277776,0.0,0.0,20.5555556,20.037142857142857,62.5,8,-1.55,53.6,46.4
2022-08-16 02:30:00,25.810356427778,0.0,0.0,20.5555556,19.711333333333336,62.59333333333333,8,-1.55,53.6,46.4
2022-08-16 02:45:00,25.807023327774,0.0,0.0,20.5555556,19.61,62.99,8,-1.55,53.5,46.5
2022-08-16 03:00:00,27.137247949994,0.0,0.0,20.5555556,19.52733333333333,63.0,8,-1.55,53.5,46.5
2022-08-16 03:15:00,46.332313200004,0.0,0.0,20.5555556,19.48,63.01,8,-1.55,53.5,46.5
2022-08-16 03:30:00,41.91776755556,0.0,0.0,20.56592596,19.307333333333336,63.406666666666666,8,-1.54,53.1,46.9
2022-08-16 03:45:00,25.675639716662,0.0,0.0,20.58333335,18.999333333333333,63.5,8,-1.53,52.8,47.2
2022-08-16 04:00:00,24.068481688888,0.0,0.0,20.60238095,18.785,63.5,8,-1.53,52.4,47.6
2022-08-16 04:15:00,160.980782827774,0.0,0.0,20.60999999,18.81533333333333,63.5,8,-1.53,52.3,47.7
2022-08-16 04:30:00,25.607309016666,0.0,0.0,20.56592596,18.92666666666667,63.5,8,-1.54,53.1,46.9
2022-08-16 04:45:00,25.551200177776,0.0,0.0,20.5555556,18.916666666666668,63.75,8,-1.54,53.2,46.8
2022-08-16 05:00:00,41.09113403889,0.0,0.0,20.56592596,18.944000000000003,64.0,8,-1.54,53.0,47.0
2022-08-16 05:15:00,44.411001255556,0.0,0.0,20.60999999,18.962,64.0,8,-1.52,52.1,47.9
2022-08-16 05:30:00,28.940508933336,0.0,0.0,20.6111111,18.65666666666667,64.0,8,-1.52,52.1,47.9
2022-08-16 05:45:00,25.517590388888,0.0,0.0,20.6111111,18.33933333333333,64.0,8,-1.52,52.1,47.9
2022-08-16 06:00:00,25.475092005558,0.0,0.0,20.6111111,18.134,64.0,8,-1.52,52.1,47.9
2022-08-16 06:15:00,25.415927688892,0.0,0.0,20.6111111,17.844,64.01,8,-1.52,52.1,47.9
2022-08-16 06:30:00,25.27260005556,0.0,0.0,20.6111111,17.734666666666666,64.40666666666667,8,-1.52,52.0,48.0
2022-08-16 06:45:00,89.37809138333401,0.0,0.0,20.6111111,17.741333333333333,64.5,8,-1.52,51.9,48.1
2022-08-16 07:00:00,44.660435494454,0.0,0.0,20.6111111,18.094,64.5,8,-1.52,51.9,48.1
2022-08-16 07:15:00,46.541193761114,0.0,0.0,20.6111111,18.11133333333333,64.79,8,-1.52,51.8,48.2
2022-08-16 07:30:00,50.171048611112,0.0,0.0,20.6111111,18.16466666666667,66.62666666666667,8,-1.51,51.3,48.7
2022-08-16 07:45:00,33.42671846111,0.0,0.0,20.613333322,18.396,67.0,8,-1.5,51.1,48.9
2022-08-16 08:00:00,54.042838316662,0.0,0.0,20.701481461333334,19.464,66.90666666666667,8,-1.47,49.4,50.6
2022-08-16 08:15:00,138.719451116662,12.670326483334,12.67477082222,20.75,20.362,66.5,8,-1.46,48.7,51.3
2022-08-16 08:30:00,90.620264094438,55.5444448,55.552500044444,20.746666682666667,20.908,65.72,8,-1.46,49.0,51.0
2022-08-16 08:45:00,131.138087633332,78.492971255556,78.50435970000001,20.497777778,22.250666666666667,62.77,8,-1.57,54.6,45.4
2022-08-16 09:00:00,115.617597327778,82.1842125,82.1950454,20.162962956,22.604666666666667,60.68666666666666,8,-1.7,61.6,38.4
2022-08-16 09:15:00,100.575421288888,90.207780427778,90.21916883889,20.19555556,23.17866666666667,59.46,8,-1.69,61.4,38.6
2022-08-16 09:30:00,103.635021033336,93.264324811112,93.27654653889,20.343703678666667,23.578,56.59333333333333,8,-1.66,59.5,40.5
2022-08-16 09:45:00,101.880646827778,91.5363384,91.5488379,20.4722222,24.42,54.52,8,-1.63,57.7,42.3
2022-08-16 10:00:00,100.280988583334,89.950290744444,89.9622347,20.59037036133333,24.941333333333333,53.406666666666666,8,-1.59,55.9,44.1
2022-08-16 10:15:00,65.972916544444,55.631385755556,55.641940916666,20.64000001,25.31066666666667,52.8,8,-1.58,55.1,44.9
2022-08-16 10:30:00,138.324188927782,53.643687483334,53.650631705554,20.784444434666668,25.866,54.96666666666667,8,-1.51,51.7,48.3
2022-08-16 10:45:00,84.23413046666799,58.5651573,58.574323633332,21.447777782,26.428,58.36,8,-1.26,38.4,61.6
2022-08-16 11:00:00,63.93438693889,55.6269415,55.635552272222,22.281481462666665,26.644,55.78,8,-0.99,25.7,74.3
2022-08-16 11:15:00,65.506823888896,62.399448355556,62.40778133889,22.636666676,27.530666666666665,54.04,8,-0.88,21.3,78.7
2022-08-16 11:30:00,62.125292688888,59.1934655,59.202631816666,22.79999998,26.650714285714287,54.2,8,-0.82,19.3,80.7
2022-08-16 11:45:00,128.181539316662,64.833517705554,64.843795111108,22.77666664,26.684,53.03,8,-0.84,19.9,80.1
2022-08-16 12:00:00,69.375835972222,66.32206926111,66.332068844444,22.697777798666667,26.802666666666667,52.81333333333334,8,-0.87,20.9,79.1
2022-08-16 12:15:00,72.339050705558,67.3631387,67.373138316666,22.803333328,27.828666666666667,52.51,8,-0.83,19.7,80.3
2022-08-16 12:30:00,82.112826488888,58.918754255556,58.9268095,22.854074038666667,27.32933333333333,52.59333333333333,8,-0.82,19.1,80.9
2022-08-16 12:45:00,70.45662603889,53.544524783334,53.553135572222,22.936666624,26.936,53.0,8,-0.79,18.1,81.9
2022-08-16 13:00:00,301.19378501667,52.960937044444,52.969547816666,22.66666668133333,27.068666666666665,53.5,8,-0.87,21.1,78.9
2022-08-16 13:15:00,54.94224655556,51.860981011112,51.869869588888,22.277777800000003,27.040666666666667,54.24,8,-1.0,26.2,73.8
2022-08-16 13:30:00,54.767809133336,51.692376672222,51.701820777776,21.8888889,26.34,54.5,8,-1.14,32.1,67.9
2022-08-16 13:45:00,54.128112422228,51.04823573889,51.056846527778,21.529999974000003,26.068666666666665,55.25,8,-1.25,38.0,62.0
2022-08-16 14:00:00,51.255171861114,48.181128244444,48.188350188888,21.29851852,25.782,56.09333333333333,8,-1.33,41.8,58.2
2022-08-16 14:15:00,61.846414944444,46.671188611112,46.678132816666,21.167777762,25.02533333333333,57.01,8,-1.37,43.9,56.1
2022-08-16 14:30:00,68.926409616662,46.8339599,46.84090412222,21.10074074,24.93733333333333,58.126666666666665,8,-1.39,44.8,55.2
2022-08-16 14:45:00,54.263940388892,46.682854827778,46.690632333332,21.0,23.63,58.04,8,-1.42,46.7,53.3
2022-08-16 15:00:00,51.108788750006,48.02030136111,48.02835662222,20.888888881333333,23.32266666666667,59.22,8,-1.45,48.4,51.6
2022-08-16 15:15:00,48.693885266676,45.587898644444,45.59512062222,20.777777752,22.75333333333333,59.27,8,-1.49,50.4,49.6
2022-08-16 15:30:00,50.190769938894,47.079227872222,47.087283166664,20.67703706,23.00333333333333,59.906666666666666,8,-1.52,52.1,47.9
2022-08-16 15:45:00,14.815240816662,11.707309455556,11.713698166664,20.641111122,23.936666666666667,60.02,8,-1.53,52.8,47.2
2022-08-16 16:00:00,4.454544177772,0.0,0.0,20.732592578666665,23.44066666666667,61.09333333333333,8,-1.5,50.7,49.3
2022-08-16 16:15:00,25.09260725556,0.0,0.0,20.94444445,22.762,62.7,8,-1.41,46.2,53.8
2022-08-16 16:30:00,20.058364283334,0.0,0.0,21.16666668133333,24.246,62.09333333333333,8,-1.34,42.3,57.7
2022-08-16 16:45:00,4.426489716662,0.0,0.0,21.41444443,26.044666666666668,60.25,8,-1.26,38.4,61.6
2022-08-16 17:00:00,85.440471211108,0.0,0.0,21.54642860857143,26.41142857142857,58.48214285714285,8,-1.23,36.7,63.3
2022-08-16 17:15:00,4.429545211104,0.0,0.0,21.585555572,26.36733333333333,59.52,8,-1.21,35.7,64.3
2022-08-16 17:30:00,4.427045194442,0.0,0.0,21.701481461333334,26.686,61.68666666666666,8,-1.16,33.1,66.9
2022-08-16 17:45:00,4.429822949994,0.0,0.0,21.69444445,25.538,63.48,8,-1.15,32.7,67.3
2022-08-16 18:00:00,17.149591772222,0.0,0.0,21.656296321333333,25.23733333333333,64.40666666666667,8,-1.15,33.0,67.0
2022-08-16 18:15:00,23.714051366668,0.0,0.0,21.612222212,25.432666666666663,64.74,8,-1.17,33.7,66.3
2022-08-16 18:30:00,75.765302649998,0.0,0.0,21.6111111,24.778,64.87333333333333,8,-1.17,33.6,66.4
2022-08-16 18:45:00,4.465932622216,0.0,0.0,21.582222238,24.427333333333333,66.23,8,-1.17,33.7,66.3
2022-08-16 19:00:00,4.47454342777,0.0,0.0,21.510370378666668,24.208,66.90666666666667,8,-1.19,34.7,65.3
2022-08-16 19:15:00,4.49287594444,0.0,0.0,21.4722222,23.78933333333333,67.03,8,-1.2,35.3,64.7
2022-08-16 19:30:00,4.50231998333,0.0,0.0,21.43407404,23.33533333333333,68.31333333333333,8,-1.21,35.6,64.4
