timestamp,total_energy,heat_pump,Tout,hour,hour_sin,hour_cos,max_Tout,min_Tout,avg_Tout,Tout_hourly_mean,Tout_std,total_energy_smoothed,energy_rolling_mean,energy_daily,energy_rolling_std,is_weekend,season,month,Tout_lag,cluster_kmeans,cluster_gmm,cluster_dbscan,baseline_load,baseline_load_gmm,hvac_load,hvac_load_gmm,baseline_load_dbscan,hvac_load_db,heat_pump_active,residual,active,active_preds
2018-12-01 00:00:00,953.5514470418292,813.6580023871525,3.2999999523163,0,0.0,1.0,5.6999998092651,1.8999999761581,3.4916666609545617,3.27499997615815,0.04999995242625784,969.7728368123371,984.7090588039824,2966.2546511321157,63.421483352985916,1,0,12,3.2999999523163,0,3,8,346.4694978844973,304.33100009494376,433.84720021508326,649.2204469468854,346.4694978844975,607.0819491573317,True,379.8108021720692,1,1
2018-12-01 00:15:00,955.1970019870332,820.0784464518226,3.5999999046326003,0,0.0,1.0,5.6999998092651,1.8999999761581,3.4937499923010726,3.3749999403953743,0.14999997619461253,969.7728368123371,985.5318362765844,2932.0825642961045,62.523502902847824,1,0,12,3.2999999523163,0,3,8,346.4694978844973,304.33100009494376,435.4927551602873,650.8660018920895,346.4694978844975,608.7275041025357,True,384.58569129153534,1,1
2018-12-01 00:30:00,969.4538923475474,822.1097805447049,3.7000000476836994,0,0.0,1.0,5.6999998092651,1.8999999761581,3.4906249927977786,3.4749999642372242,0.2061553063647736,972.2765020582416,962.3254471672905,2904.301264581747,63.531520197915576,1,0,12,3.5999999046326,0,3,8,346.4694978844973,304.33100009494376,449.74964552080144,665.1228922526036,346.4694978844975,622.9843944630499,True,372.36013502390347,1,1
2018-12-01 00:45:00,984.6457797580301,826.2101128472223,3.7000000476836994,0,0.0,1.0,5.6999998092651,1.8999999761581,3.4874999932944832,3.574999988079075,0.1892969847726095,972.2765020582416,962.3254471672905,2865.35973075551,14.502114852401803,1,0,12,3.7000000476837,0,3,8,346.4694978844973,304.33100009494376,464.9415329312842,680.3147796630864,346.4694978844975,638.1762818735326,True,361.26857991593806,1,1
2018-12-01 01:00:00,1005.8905556572803,830.8404446072047,3.7000000476836994,1,0.25881904510252074,0.9659258262890683,5.6999998092651,1.8999999761581,3.4843749937911883,3.675000011920926,0.050000071633228116,972.2765020582416,977.0498360527888,2839.9241091468825,21.698867476850264,1,0,12,3.7000000476837,0,3,8,346.4694978844973,304.33100009494376,486.18630883053436,701.5595555623365,346.4694978844975,659.4210577727828,True,344.6541357766704,1,1
2018-12-01 01:15:00,760.3571092393663,442.36044447157127,3.799999952316301,1,0.25881904510252074,0.9659258262890683,5.6999998092651,1.8999999761581,3.4812499942878943,3.7250000238418495,0.049999952423693435,972.2765020582416,977.0498360527888,2813.8790050405046,114.13563207785718,1,0,12,3.7000000476837,0,3,8,346.4694978844973,304.33100009494376,240.65286241262038,456.02610914442255,346.4694978844975,413.8876113548688,True,201.7075820589509,1,1
2018-12-01 01:30:00,903.0763329399958,658.3645562065972,3.799999952316301,1,0.25881904510252074,0.9659258262890683,5.6999998092651,1.8999999761581,3.4791666604578553,3.7500000000000004,0.057734971951450394,972.2765020582416,943.861056349013,2771.1322746996534,111.29410638640695,1,0,12,3.7999999523163,0,3,8,346.4694978844973,304.33100009494376,383.3720861132499,598.7453328450521,346.4694978844975,556.6068350554983,True,274.99247009334726,1,1
2018-12-01 01:45:00,836.0508878919813,645.2088873969183,3.7000000476836994,1,0.25881904510252074,0.9659258262890683,5.6999998092651,1.8999999761581,3.477083326627817,3.7500000000000004,0.057734971951450394,972.2765020582416,869.5636104159886,2725.2497240003613,104.20080200953936,1,0,12,3.7999999523163,0,3,8,346.4694978844973,304.33100009494376,316.3466410652354,531.7198877970376,346.4694978844975,489.58139000748383,True,328.86224633168285,1,1
2018-12-01 02:00:00,815.1246675279409,635.2192233615453,3.7000000476836994,2,0.49999999999999994,0.8660254037844387,5.6999998092651,1.8999999761581,3.474999992797778,3.7500000000000004,0.057734971951450394,972.2765020582416,825.5877777099611,2671.031816509808,58.99408361021367,1,0,12,3.7000000476837,0,3,8,346.4694978844973,304.33100009494376,295.420420701195,510.79366743299715,346.4694978844975,468.6551696434434,True,339.79880266035036,1,1
2018-12-01 02:15:00,538.4197756449379,344.971886783176,3.799999952316301,2,0.49999999999999994,0.8660254037844387,5.6999998092651,1.8999999761581,3.476041658471034,3.7500000000000004,0.057734971951450394,972.2765020582416,825.5877777099611,2638.3356671099314,160.9322045092488,1,0,12,3.7000000476837,0,3,8,346.4694978844973,304.33100009494376,18.715528818191956,234.08877554999412,346.4694978844975,191.95027776044037,False,326.25635796498403,1,0
2018-12-01 02:30:00,584.6887811448838,393.6152249654135,4.3000001907349,2,0.49999999999999994,0.8660254037844387,5.6999998092651,1.8999999761581,3.4885416614512663,3.87500005960465,0.2872282112018361,972.2765020582416,699.9067243364125,2609.2724574914687,153.84305048192408,1,0,12,3.7999999523163,0,3,8,346.4694978844973,304.33100009494376,64.98453431813789,280.35778104994006,346.4694978844975,238.2192832603863,True,328.6306906472756,1,0
2018-12-01 02:45:00,934.2664432101776,649.7171095106336,4.199999809265099,2,0.49999999999999994,0.8660254037844387,5.6999998092651,1.8999999761581,3.4999999937911888,3.999999999999999,0.29439204509297,972.2765020582416,699.9067243364125,2576.216562537794,188.17124393859655,1,0,12,4.3000001907349,0,3,8,346.4694978844973,304.33100009494376,414.5621963834317,629.9354431152339,346.4694978844975,587.7969453256801,True,235.1549131272019,1,1
2018-12-01 03:00:00,923.1191124810108,638.4028896755635,4.199999809265099,3,0.7071067811865476,0.7071067811865476,5.6999998092651,1.8999999761581,3.5114583261311108,4.12499994039535,0.22173560874968448,969.7728368123371,753.9039468129474,2548.8579573230613,212.85614837641654,1,0,12,4.1999998092651,0,3,8,346.4694978844973,304.33100009494376,403.4148656542649,618.788112386067,346.4694978844975,576.6496145965133,True,234.98802402129866,1,1
2018-12-01 03:15:00,817.1756685045025,629.1993353949649,4.0,3,0.7071067811865476,0.7071067811865476,5.6999998092651,1.8999999761581,3.5177083251377006,4.174999952316276,0.12583061185813973,962.379612223307,870.1473904927566,2497.6401019774103,162.2365324667651,1,0,12,4.1999998092651,0,3,8,346.4694978844973,304.33100009494376,297.47142167775655,512.8446684095587,346.4694978844975,470.70617062000497,True,331.72791371720837,1,1
2018-12-01 03:30:00,800.1408877902556,619.2476657443574,3.9000000953674,3,0.7071067811865476,0.7071067811865476,5.6999998092651,1.8999999761581,3.5229166584710336,4.0749999284744005,0.1499998569839755,962.379612223307,870.1473904927566,2473.110339412535,69.79853027545518,1,0,12,4.0,0,3,8,346.4694978844973,304.33100009494376,280.4366409635097,495.8098876953119,346.4694978844975,453.67138990575813,True,338.8110247808477,1,1
2018-12-01 03:45:00,803.4749974568686,609.2279975043405,3.9000000953674,3,0.7071067811865476,0.7071067811865476,5.6999998092651,1.8999999761581,3.5270833261311108,3.9999999999999756,0.1414212214048054,955.2511670430499,810.3253329806855,2442.7142366436897,58.5600687026003,1,0,12,3.9000000953674,0,3,8,346.4694978844973,304.33100009494376,283.7707506301226,499.1439973619248,346.4694978844975,457.00549957237104,True,325.45724687421784,1,1
2018-12-01 04:00:00,781.3548878987623,601.2586656358503,3.9000000953674,4,0.8660254037844386,0.5000000000000001,5.6999998092651,1.8999999761581,3.531249993791188,3.9250000715255497,0.04999995242254907,954.3742245144313,801.8079426235621,2389.599349323136,14.760165394935987,1,0,12,3.9000000953674,0,3,8,346.4694978844973,304.33100009494376,261.65064107201636,477.0238878038185,346.4694978844975,434.8853900142648,True,339.60802456383396,1,1
2018-12-01 04:15:00,840.6382173326283,593.1872172037764,3.9000000953674,4,0.8660254037844386,0.5000000000000001,5.6999998092651,1.8999999761581,3.539583329111342,3.9000000953674,0.0,952.6317228529188,801.8079426235621,2362.130078638152,24.814278627853614,1,0,12,3.9000000953674,0,3,8,346.4694978844973,304.33100009494376,320.93397050588237,536.3072172376845,346.4694978844975,494.1687194481308,True,272.25324669789404,1,1
2018-12-01 04:30:00,886.2912224663623,584.1359998914933,3.799999952316301,4,0.8660254037844386,0.5000000000000001,5.6999998092651,1.8999999761581,3.5468749962747133,3.8750000596046252,0.050000071632083615,942.9892209370929,822.0566073947484,2328.5555950697926,45.95221759396543,1,0,12,3.9000000953674,0,3,8,346.4694978844973,304.33100009494376,366.5869756396164,581.9602223714186,346.4694978844975,539.8217245818648,True,217.54902425187686,1,1
2018-12-01 04:45:00,756.8858891805014,574.1039998372397,4.0999999046325994,4,0.8660254037844386,0.5000000000000001,5.6999998092651,1.8999999761581,3.5624999962747133,3.9250000119209245,0.12583053291033788,942.9892209370929,810.9965526156952,2297.520915668541,58.43034955570318,1,0,12,3.7999999523163,0,3,8,346.4694978844973,304.33100009494376,237.18164235375548,452.55488908555765,346.4694978844975,410.4163912960039,True,336.92235748348423,1,1
2018-12-01 05:00:00,737.3386667887378,561.6607781304263,4.0999999046325994,5,0.9659258262890683,0.25881904510252074,5.6999998092651,1.8999999761581,3.5781249962747133,3.9749999642372242,0.14999994970254601,942.9892209370929,798.7620532565649,2265.9204746767327,70.16892980491092,1,0,12,4.0999999046326,4,3,8,346.4694978844973,304.33100009494376,217.63441996199185,433.007666693794,346.4694978844975,390.86916890424027,True,344.0263581684344,1,1
2018-12-01 05:15:00,729.1685568915473,553.1406677246091,3.9000000953674,5,0.9659258262890683,0.25881904510252074,5.6999998092651,1.8999999761581,3.5906249967714197,3.9749999642372242,0.14999994970254601,942.9892209370929,747.1122779846196,2229.903955009249,73.50579981123552,1,0,12,4.0999999046326,4,3,8,346.4694978844973,304.33100009494376,209.46431006480134,424.8375567966035,346.4694978844975,382.69905900704975,True,343.67635765980776,1,1
2018-12-01 05:30:00,723.6282240125871,545.9565578884551,3.9000000953674,5,0.9659258262890683,0.25881904510252074,5.6999998092651,1.8999999761581,3.6020833315948675,3.999999999999999,0.11546994376295974,942.9892209370929,733.2536118401425,2195.2973543099783,14.554034176049308,1,0,12,3.9000000953674,4,3,8,346.4694978844973,304.33100009494376,203.92397718584118,419.29722391764335,346.4694978844975,377.1587261280896,True,342.0325807026139,1,1
2018-12-01 05:45:00,737.6233311971031,539.1096645779081,3.9000000953674,5,0.9659258262890683,0.25881904510252074,5.6999998092651,1.8999999761581,3.6156250002483556,3.9500000476837,0.09999990468565405,942.9892209370929,733.2536118401425,2167.430550865995,6.78754675975807,1,0,12,3.9000000953674,4,3,8,346.4694978844973,304.33100009494376,217.91908437035715,433.2923311021593,346.4694978844975,391.15383331260557,True,321.19058020755097,1,1
