timestamp,timestamps,total_energy,pump_energy,hvac_energy,Tin,Tout,RH,hvac_mode,thr_off_low,thr_low_high,hour,dow,month,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,SW_down,SW1h,SW3h,wind10m,windgusts10m,cloudcover,rh2m,dewpoint2m,AH_out,precip1h,Tout_hourly,Tin_target,RH_lag1,RH_lag2,RH_lag3,RH_lag4,RH_target,T_diff,Tin_diff,Tout_diff,Tout_lag1,Tout_fut1,Tin_ma3,Tout_ma3,AH,AH_lag1,AH_lag2,AH_lag3,AH_target,is_trans_off,off_runtime_1h,is_trans,on_runtime_1h,PMV,PPD,Overall_Comfort,hvac_binary
2022-10-01 00:00:00,2022-10-01 00:00:00,35.802181,0.0,0.0,19.527777800000003,9.919333333333332,56.5,0,4.277723615442808,49.09435911228717,0,5,10,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,2.5,5.4,100.0,80.0,5.7,7.049856,0.0,9.0,19.5,56.5,56.5,56.5,56.5,56.406666666666666,-9.60844446666667,0.0,0.0,9.919333333333332,9.814,19.527777800000003,9.919333333333332,9.493687,9.493687,9.493687,9.493687,9.462541,1,1.0,1,0.0,-0.65,14.0,86.0,0
2022-10-01 00:15:00,2022-10-01 00:15:00,34.666392,0.0,0.0,19.5,9.814,56.406666666666666,0,4.277723615442808,49.09435911228717,0,5,10,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,2.6,5.575,100.0,80.25,5.625,7.01556,0.0,8.875,19.4722222,56.5,56.5,56.5,56.5,56.02,-9.686,-0.0277778000000026,-0.1053333333333323,9.919333333333332,9.899333333333336,19.5138889,9.866666666666667,9.462541,9.493687,9.493687,9.493687,9.382339,0,2.0,0,0.0,-0.66,14.2,85.8,0
2022-10-01 00:30:00,2022-10-01 00:30:00,65.93653,10.39375,10.399306,19.4722222,9.899333333333336,56.02,0,4.277723615442808,49.09435911228717,0,5,10,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,2.7,5.75,100.0,80.5,5.550000000000001,6.9813075,0.0,8.75,19.4444444,56.406666666666666,56.5,56.5,56.5,56.31333333333334,-9.572888866666664,-0.0277778000000026,0.0853333333333346,9.814,9.838666666666668,19.5,9.877555555555556,9.382339,9.462541,9.493687,9.493687,9.416072,0,2.0,1,0.3333333333333333,-0.67,14.4,85.6,1
2022-10-01 00:45:00,2022-10-01 00:45:00,41.0678,0.0,0.0,19.4444444,9.838666666666668,56.31333333333334,0,4.277723615442808,49.09435911228717,0,5,10,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,2.8,5.925,100.0,80.75,5.4750000000000005,6.9470963,0.0,8.625,19.44333329,56.02,56.406666666666666,56.5,56.5,56.01,-9.605777733333332,-0.027777799999999,-0.0606666666666679,9.899333333333336,9.78,19.4722222,9.850666666666667,9.416072,9.382339,9.462541,9.493687,9.364741,1,3.0,1,0.25,-0.68,14.6,85.4,0
2022-10-01 01:00:00,2022-10-01 01:00:00,32.960347,0.0,0.0,19.44333329,9.78,56.01,0,4.277723615442808,49.09435911228717,1,5,10,0.2588190451025207,0.9659258262890684,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,2.9,6.1,100.0,81.0,5.4,6.9129305,0.0,8.5,19.39925926,56.31333333333334,56.02,56.406666666666666,56.5,56.0,-9.66333329,-0.00111111,-0.0586666666666673,9.838666666666668,9.829333333333333,19.453333296666667,9.839333333333334,9.364741,9.416072,9.382339,9.462541,9.338825,0,3.0,0,0.25,-0.68,14.6,85.4,0
2022-10-01 01:15:00,2022-10-01 01:15:00,54.235053,0.0,0.0,19.39925926,9.829333333333333,56.0,0,4.277723615442808,49.09435911228717,1,5,10,0.2588190451025207,0.9659258262890684,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,2.825,5.925,100.0,82.5,5.550000000000001,6.9958696,0.0,8.4,19.387777788,56.01,56.31333333333334,56.02,56.406666666666666,56.0,-9.569925926666668,-0.0440740299999973,0.0493333333333332,9.78,9.670666666666667,19.429012316666668,9.816,9.338825,9.364741,9.416072,9.382339,9.33252,0,3.0,0,0.25,-0.69,14.9,85.1,0
2022-10-01 01:30:00,2022-10-01 01:30:00,292.105258,0.0,0.0,19.387777788,9.670666666666667,56.0,2,4.277723615442808,49.09435911228717,1,5,10,0.2588190451025207,0.9659258262890684,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,2.75,5.75,100.0,84.0,5.7,7.077425,0.0,8.3,19.343703678666667,56.0,56.01,56.31333333333334,56.02,56.0,-9.717111121333334,-0.0114814719999998,-0.1586666666666651,9.829333333333333,9.626666666666669,19.410123446,9.76,9.33252,9.338825,9.364741,9.416072,9.308345,0,4.0,0,0.0,-0.69,15.0,85.0,0
2022-10-01 01:45:00,2022-10-01 01:45:00,47.133949,0.0,0.0,19.343703678666667,9.626666666666669,56.0,0,4.277723615442808,49.09435911228717,1,5,10,0.2588190451025207,0.9659258262890684,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,2.675,5.575,100.0,85.5,5.85,7.15761,0.0,8.2,19.3333333,56.0,56.0,56.01,56.31333333333334,56.0,-9.717037012,-0.0440741093333336,-0.0440000000000004,9.670666666666667,9.606666666666666,19.37691357555556,9.708888888888888,9.308345,9.33252,9.338825,9.364741,9.302664,0,4.0,0,0.0,-0.7,15.3,84.7,0
2022-10-01 02:00:00,2022-10-01 02:00:00,82.72002499999999,0.0,0.0,19.3333333,9.606666666666666,56.0,1,4.277723615442808,49.09435911228717,2,5,10,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,2.6,5.4,100.0,87.0,6.0,7.236439,0.0,8.1,19.32296294,56.0,56.0,56.0,56.01,55.906666666666666,-9.726666633333334,-0.0103703786666677,-0.0200000000000013,9.626666666666669,9.596666666666666,19.35493825555556,9.634666666666666,9.302664,9.308345,9.33252,9.338825,9.281492,0,4.0,0,0.0,-0.7,15.4,84.6,0
2022-10-01 02:15:00,2022-10-01 02:15:00,35.307756,0.0,0.0,19.32296294,9.596666666666666,55.906666666666666,0,4.277723615442808,49.09435911228717,2,5,10,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,2.4,5.125,100.0,86.75,6.05,7.2505774,0.0,8.175,19.27888891,56.0,56.0,56.0,56.0,55.51,-9.726296273333334,-0.0103703599999995,-0.0099999999999997,9.606666666666666,9.402,19.33333330622222,9.61,9.281492,9.302664,9.308345,9.33252,9.191752,0,4.0,0,0.0,-0.71,15.5,84.5,0
