timestamp,timestamps,total_energy,pump_energy,hvac_energy,Tin,Tout,RH,hvac_mode,thr_off_low,thr_low_high,hour,dow,month,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,SW_down,SW1h,SW3h,wind10m,windgusts10m,cloudcover,rh2m,dewpoint2m,AH_out,precip1h,Tout_hourly,Tin_target,RH_lag1,RH_lag2,RH_lag3,RH_lag4,RH_target,T_diff,Tin_diff,Tout_diff,Tout_lag1,Tout_fut1,Tin_ma3,Tout_ma3,AH,AH_lag1,AH_lag2,AH_lag3,AH_target,is_trans_off,off_runtime_1h,is_trans,on_runtime_1h,PMV,PPD,Overall_Comfort,hvac_binary
2022-10-01 02:30:00,2022-10-01 02:30:00,0.0,0.0,0.0,24.03703703333333,9.402,61.25,0,5.540526691611522,76.71564875425268,2,5,10,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,2.2,4.85,100.0,86.5,6.1,7.2646604,0.0,8.25,23.808333347857143,64.4,65.98333333333333,67.1,67.85,59.021428571428565,-14.635037033333337,-0.1740740566666652,-0.1946666666666665,9.596666666666666,9.175,24.156790107777777,9.53511111111111,13.353417,14.179451,14.537216,14.7832365,12.701489,0,4.0,0,0.0,0.48,9.8,90.2,0
2022-10-01 02:45:00,2022-10-01 02:45:00,0.0,0.0,0.0,23.808333347857143,9.175,59.021428571428565,0,5.540526691611522,76.71564875425268,2,5,10,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,2.0,4.575,100.0,86.25,6.15,7.27869,0.0,8.325,23.6731481325,61.25,64.4,65.98333333333333,67.1,57.32083333333333,-14.633333347857144,-0.2287036854761908,-0.2270000000000003,9.402,9.14,24.018827157063487,9.39122222222222,12.701489,13.353417,14.179451,14.537216,12.241031,0,4.0,0,0.0,0.4,8.4,91.6,0
2022-10-01 03:00:00,2022-10-01 03:00:00,0.0,0.0,0.0,23.6731481325,9.14,57.32083333333333,0,5.540526691611522,76.71564875425268,3,5,10,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,1.8,4.3,100.0,86.0,6.2,7.292664,0.0,8.4,23.6111111,59.021428571428565,61.25,64.4,65.98333333333333,56.2,-14.5331481325,-0.1351852153571435,-0.0349999999999983,9.175,9.282666666666666,23.83950617123016,9.239,12.241031,12.701489,13.353417,14.179451,11.959369,0,4.0,0,0.0,0.36,7.7,92.3,0
2022-10-01 03:15:00,2022-10-01 03:15:00,0.0,0.0,0.0,23.6111111,9.282666666666666,56.2,0,5.540526691611522,76.71564875425268,3,5,10,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,1.8,3.95,100.0,84.0,6.075,7.2382965,0.0,8.65,23.59074075,57.32083333333333,59.021428571428565,61.25,64.4,54.88333333333333,-14.328444433333331,-0.062037032500001,0.1426666666666651,9.14,9.303333333333333,23.69753086011905,9.199222222222222,11.959369,12.241031,12.701489,13.353417,11.665646,0,4.0,0,0.0,0.34,7.3,92.7,0
2022-10-01 03:30:00,2022-10-01 03:30:00,0.0,0.0,0.0,23.59074075,9.303333333333333,54.88333333333333,0,5.540526691611522,76.71564875425268,3,5,10,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,1.8,3.6,100.0,82.0,5.95,7.180027,0.0,8.9,23.51666668,56.2,57.32083333333333,59.021428571428565,61.25,53.75,-14.28740741666667,-0.0203703499999967,0.020666666666667,9.282666666666666,9.382666666666667,23.624999994166668,9.242,11.665646,11.959369,12.241031,12.701489,11.376648,0,4.0,0,0.0,0.32,7.1,92.9,0
2022-10-01 03:45:00,2022-10-01 03:45:00,0.0,0.0,0.0,23.51666668,9.382666666666667,53.75,0,5.540526691611522,76.71564875425268,3,5,10,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,1.8,3.25,100.0,80.0,5.825,7.117758,0.0,9.15,23.479629613333334,54.88333333333333,56.2,57.32083333333333,59.021428571428565,52.66666666666666,-14.134000013333331,-0.0740740700000017,0.0793333333333343,9.303333333333333,9.476,23.57283951,9.322888888888889,11.376648,11.665646,11.959369,12.241031,11.12385,0,4.0,0,0.0,0.3,6.8,93.2,0
2022-10-01 04:00:00,2022-10-01 04:00:00,0.0,0.0,0.0,23.479629613333334,9.476,52.66666666666666,0,5.540526691611522,76.71564875425268,4,5,10,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,1.8,2.9,100.0,78.0,5.7,7.0513883,0.0,9.4,23.40555555,53.75,54.88333333333333,56.2,57.32083333333333,51.6,-14.003629613333334,-0.0370370666666666,0.0933333333333319,9.382666666666667,9.503333333333334,23.52901234777778,9.387333333333332,11.12385,11.376648,11.665646,11.959369,10.852629,0,4.0,0,0.0,0.28,6.6,93.4,0
2022-10-01 04:15:00,2022-10-01 04:15:00,0.0,0.0,0.0,23.40555555,9.503333333333334,51.6,0,5.540526691611522,76.71564875425268,4,5,10,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,2.05,3.525,100.0,79.5,5.85,7.11857,0.0,9.25,23.3888889,52.66666666666666,53.75,54.88333333333333,56.2,50.85,-13.902222216666663,-0.0740740633333345,0.0273333333333347,9.476,9.216,23.467283947777776,9.454,10.852629,11.12385,11.376648,11.665646,10.684729,0,4.0,0,0.0,0.25,6.3,93.7,0
2022-10-01 04:30:00,2022-10-01 04:30:00,0.0,0.0,0.0,23.3888889,9.216,50.85,0,5.540526691611522,76.71564875425268,4,5,10,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,2.3,4.15,100.0,81.0,6.0,7.183749,0.0,9.1,23.38333334,51.6,52.66666666666666,53.75,54.88333333333333,50.1,-14.1728889,-0.0166666499999976,-0.2873333333333328,9.503333333333334,8.948,23.424691354444445,9.398444444444443,10.684729,10.852629,11.12385,11.376648,10.5238,0,4.0,0,0.0,0.24,6.2,93.8,0
2022-10-01 04:45:00,2022-10-01 04:45:00,0.0,0.0,0.0,23.38333334,8.948,50.1,0,5.540526691611522,76.71564875425268,4,5,10,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,2.55,4.775,100.0,82.5,6.15,7.246954,0.0,8.950000000000001,23.337037006666662,50.85,51.6,52.66666666666666,53.75,49.53333333333333,-14.43533334,-0.0055555600000012,-0.2680000000000007,9.216,8.991999999999999,23.39259259666667,9.222444444444443,10.5238,10.684729,10.852629,11.12385,10.377325,0,4.0,0,0.0,0.24,6.2,93.8,0
2022-10-01 05:00:00,2022-10-01 05:00:00,0.0,0.0,0.0,23.337037006666662,8.991999999999999,49.53333333333333,0,5.540526691611522,76.71564875425268,5,5,10,0.9659258262890684,0.2588190451025207,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,2.8,5.4,100.0,84.0,6.3,7.308213,0.0,8.8,23.36666666,50.1,50.85,51.6,52.66666666666666,49.1,-14.345037006666669,-0.0462963333333341,0.0439999999999987,8.948,9.07,23.36975308222222,9.052,10.377325,10.5238,10.684729,10.852629,10.303945,0,4.0,0,0.0,0.22,6.0,94.0,0
2022-10-01 05:15:00,2022-10-01 05:15:00,0.0,0.0,0.0,23.36666666,9.07,49.1,0,5.540526691611522,76.71564875425268,5,5,10,0.9659258262890684,0.2588190451025207,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,3.0,5.675000000000001,100.0,85.0,6.375,7.3597665,0.0,8.725000000000001,23.316666656666666,49.53333333333333,50.1,50.85,51.6,48.53333333333333,-14.29666666,0.029629653333334,0.0780000000000011,8.991999999999999,9.012,23.36234566888889,9.003333333333332,10.303945,10.377325,10.5238,10.684729,10.156012,0,4.0,0,0.0,0.22,6.0,94.0,0
2022-10-01 05:30:00,2022-10-01 05:30:00,0.0,0.0,0.0,23.316666656666666,9.012,48.53333333333333,0,5.540526691611522,76.71564875425268,5,5,10,0.9659258262890684,0.2588190451025207,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,3.2,5.95,100.0,86.0,6.449999999999999,7.410637,0.0,8.65,23.2777778,49.1,49.53333333333333,50.1,50.85,48.142857142857146,-14.304666656666663,-0.0500000033333343,-0.0579999999999998,9.07,9.047142857142855,23.340123441111107,9.024666666666668,10.156012,10.303945,10.377325,10.5238,10.051967,0,4.0,0,0.0,0.21,5.9,94.1,0
2022-10-01 05:45:00,2022-10-01 05:45:00,0.0,0.0,0.0,23.2777778,9.047142857142855,48.142857142857146,0,5.540526691611522,76.71564875425268,5,5,10,0.9659258262890684,0.2588190451025207,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,3.4,6.225,100.0,87.0,6.525,7.4608274,0.0,8.575000000000001,23.257407413333333,48.53333333333333,49.1,49.53333333333333,50.1,47.81666666666667,-14.230634942857142,-0.0388888566666665,0.0351428571428567,9.012,9.073333333333332,23.320370372222225,9.04304761904762,10.051967,10.156012,10.303945,10.377325,9.972256,0,4.0,0,0.0,0.2,5.8,94.2,0
2022-10-01 06:00:00,2022-10-01 06:00:00,0.0,0.0,0.0,23.257407413333333,9.073333333333332,47.81666666666667,0,5.540526691611522,76.71564875425268,6,5,10,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,3.6,6.5,100.0,88.0,6.6,7.510344,0.0,8.5,23.21666665,48.142857142857146,48.53333333333333,49.1,49.53333333333333,47.45,-14.18407408,-0.0203703866666664,0.0261904761904752,9.047142857142855,9.209333333333335,23.28395062333333,9.04415873015873,9.972256,10.051967,10.156012,10.303945,9.872795,0,4.0,0,0.0,0.19,5.7,94.3,0
2022-10-01 06:15:00,2022-10-01 06:15:00,0.0,0.0,0.0,23.21666665,9.209333333333335,47.45,0,5.540526691611522,76.71564875425268,6,5,10,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,4.275,7.3,100.0,87.75,6.625,7.525145,0.0,8.575,23.170370400000003,47.81666666666667,48.142857142857146,48.53333333333333,49.1,47.03333333333333,-14.007333316666664,-0.0407407633333321,0.1360000000000027,9.073333333333332,9.304,23.25061728777777,9.109936507936508,9.872795,9.972256,10.051967,10.156012,9.760254,0,4.0,0,0.0,0.18,5.6,94.4,0
2022-10-01 06:30:00,2022-10-01 06:30:00,0.0,0.0,0.0,23.170370400000003,9.304,47.03333333333333,0,5.540526691611522,76.71564875425268,6,5,10,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,4.95,8.1,100.0,87.5,6.65,7.5398917,0.0,8.65,23.1666667,47.45,47.81666666666667,48.142857142857146,48.53333333333333,47.0,-13.866370400000005,-0.0462962499999974,0.0946666666666651,9.209333333333335,9.496,23.21481482111112,9.195555555555556,9.760254,9.872795,9.972256,10.051967,9.751274,0,4.0,0,0.0,0.16,5.5,94.5,0
2022-10-01 06:45:00,2022-10-01 06:45:00,0.0,0.0,0.0,23.1666667,9.496,47.0,0,5.540526691611522,76.71564875425268,6,5,10,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,5.625,8.899999999999999,100.0,87.25,6.675,7.5545835,0.0,8.725,23.1666667,47.03333333333333,47.45,47.81666666666667,48.142857142857146,46.81666666666667,-13.6706667,-0.0037037000000026,0.1920000000000001,9.304,9.378666666666668,23.18456791666667,9.336444444444446,9.751274,9.760254,9.872795,9.972256,9.713237,0,4.0,0,0.0,0.16,5.5,94.5,0
